stress_ratio,cycles_to_failure,stress,stress_lowerbound,stress_upperbound
0.1000000,770000.0,22.52281
0.1000000,780000.0,22.50106
0.1000000,790000.0,22.47960
0.1000000,800000.0,22.45843
0.1000000,810000.0,22.43754
0.1000000,820000.0,22.41693
0.1000000,830000.0,22.39659
0.1000000,840000.0,22.37651
0.1000000,850000.0,22.35669
0.1000000,860000.0,22.33711
0.1000000,870000.0,22.31778
0.1000000,880000.0,22.29869
0.1000000,890000.0,22.27982
0.1000000,900000.0,22.26119
0.1000000,910000.0,22.24277
0.1000000,920000.0,22.22457
0.1000000,930000.0,22.20658
0.1000000,940000.0,22.18880
0.1000000,950000.0,22.17122
0.1000000,960000.0,22.15384
0.1000000,970000.0,22.13666
0.1000000,980000.0,22.11966
0.1000000,990000.0,22.10285
0.1000000,1000000.,22.08622
0.1000000,1010000.,22.06976
0.1000000,1020000.,22.05348
0.1000000,1030000.,22.03737
0.1000000,1040000.,22.02143
0.1000000,1050000.,22.00566
0.1000000,1060000.,21.99004
0.1000000,1070000.,21.97458
0.1000000,1080000.,21.95928
0.1000000,1090000.,21.94412
0.1000000,1100000.,21.92912
0.1000000,1110000.,21.91426
0.1000000,1120000.,21.89955
0.1000000,1130000.,21.88497
0.1000000,1140000.,21.87053
0.1000000,1150000.,21.85623
0.1000000,1160000.,21.84207
0.1000000,1170000.,21.82803
0.1000000,1180000.,21.81412
0.1000000,1190000.,21.80034
0.1000000,1200000.,21.78668
0.1000000,1210000.,21.77314
0.1000000,1220000.,21.75972
0.1000000,1230000.,21.74642
0.1000000,1240000.,21.73324
0.1000000,1250000.,21.72017
0.1000000,1260000.,21.70721
0.1000000,1270000.,21.69436
0.1000000,1280000.,21.68162
0.1000000,1290000.,21.66899
0.1000000,1300000.,21.65646
0.1000000,1310000.,21.64404
0.1000000,1320000.,21.63171
0.1000000,1330000.,21.61949
0.1000000,1340000.,21.60736
0.1000000,1350000.,21.59533
0.1000000,1360000.,21.58340
0.1000000,1370000.,21.57156
0.1000000,1380000.,21.55981
0.1000000,1390000.,21.54816
0.1000000,1400000.,21.53659
0.1000000,1410000.,21.52512
0.1000000,1420000.,21.51373
0.1000000,1430000.,21.50242
0.1000000,1440000.,21.49120
0.1000000,1450000.,21.48007
0.1000000,1460000.,21.46901
0.1000000,1470000.,21.45804
0.1000000,1480000.,21.44715
0.1000000,1490000.,21.43633
0.1000000,1500000.,21.42560
0.1000000,1510000.,21.41494
0.1000000,1520000.,21.40435
0.1000000,1530000.,21.39384
0.1000000,1540000.,21.38341
0.1000000,1550000.,21.37304
0.1000000,1560000.,21.36275
0.1000000,1570000.,21.35253
0.1000000,1580000.,21.34238
0.1000000,1590000.,21.33230
0.1000000,1600000.,21.32228
0.1000000,1610000.,21.31233
0.1000000,1620000.,21.30245
0.1000000,1630000.,21.29264
0.1000000,1640000.,21.28289
0.1000000,1650000.,21.27320
0.1000000,1660000.,21.26357
0.1000000,1670000.,21.25401
0.1000000,1680000.,21.24451
0.1000000,1690000.,21.23507
0.1000000,1700000.,21.22569
0.1000000,1710000.,21.21637
0.1000000,1720000.,21.20710
0.1000000,1730000.,21.19790
0.1000000,1740000.,21.18875
0.1000000,1750000.,21.17966
0.1000000,1760000.,21.17062
0.1000000,1770000.,21.16164
0.1000000,1780000.,21.15271
0.1000000,1790000.,21.14384
0.1000000,1800000.,21.13502
0.1000000,1810000.,21.12625
0.1000000,1820000.,21.11753
0.1000000,1830000.,21.10887
0.1000000,1840000.,21.10026
0.1000000,1850000.,21.09169
0.1000000,1860000.,21.08318
0.1000000,1870000.,21.07471
0.1000000,1880000.,21.06630
0.1000000,1890000.,21.05793
0.1000000,1900000.,21.04961
0.1000000,1910000.,21.04133
0.1000000,1920000.,21.03310
0.1000000,1930000.,21.02492
0.1000000,1940000.,21.01679
0.1000000,1950000.,21.00870
0.1000000,1960000.,21.00065
0.1000000,1970000.,20.99265
0.1000000,1980000.,20.98469
0.1000000,1990000.,20.97677
0.1000000,2000000.,20.96890
0.1000000,2000000.,20.96890
0.1000000,3000000.,20.34170
0.1000000,4000000.,19.90810
0.1000000,5000000.,19.57816
0.1000000,6000000.,19.31263
0.1000000,7000000.,19.09095
0.1000000,8000000.,18.90097
0.1000000,9000000.,18.73497
0.1000000,1.0000000E+07,18.58772
0.1000000,1.1000000E+07,18.45551
0.1000000,1.2000000E+07,18.33563
0.1000000,1.3000000E+07,18.22604
0.1000000,1.4000000E+07,18.12516
0.1000000,1.5000000E+07,18.03174
0.1000000,1.6000000E+07,17.94479
0.1000000,1.7000000E+07,17.86350
0.1000000,1.8000000E+07,17.78719
0.1000000,1.9000000E+07,17.71531
0.1000000,2.0000000E+07,17.64738
