stress_ratio,cycles_to_failure,stress_parameter,stress_lowerbound,stress_upperbound
0.1,1640000,137.12319693524466,150.25001290766676,112.72543117159297
0.1,1650000,137.03591748977058,150.17576690692596,112.60605112117906
0.1,1660000,136.9492204670444,150.10203583933887,112.48749523880018
0.1,1670000,136.86309850687337,150.02881288847018,112.36975307776211
0.1,1680000,136.77754438545034,149.95609137046884,112.25281438314985
0.1,1690000,136.69255101203225,149.8838647306701,112.1366690872375
0.1,1700000,136.6081114257187,149.8121265403169,112.0213073050278
0.1,1710000,136.52421879232705,149.7408704933796,111.90671932992468
0.1,1720000,136.44086640136027,149.67009040347511,111.79289562953191
0.1,1730000,136.35804766306464,149.59978020087294,111.67982684157808
0.1,1740000,136.27575610557412,149.52993392961724,111.56750376994555
0.1,1750000,136.19398537213786,149.46054574470787,111.45591738083058
0.1,1760000,136.1127292184288,149.3916099093885,111.34505879900001
0.1,1770000,136.0319815099297,149.32312079250673,111.23491930415929
0.1,1780000,135.9517362193945,149.2550728659628,111.125490327419
0.1,1790000,135.87198742438227,149.18746070221547,111.0167634478721
0.1,1800000,135.7927293048612,149.12027897188938,110.90873038924757
0.1,1810000,135.7139561408804,149.05352244143197,110.80138301667296
0.1,1820000,135.63566231030714,148.98718597084812,110.69471333351898
0.1,1830000,135.55784228662725,148.92126451149704,110.58871347833391
0.1,1840000,135.480490636807,148.85575310396283,110.48337572185527
0.1,1850000,135.4036020192137,148.79064687596897,110.37869246411466
0.1,1860000,135.32717118159394,148.72594104037262,110.27465623160784
0.1,1870000,135.2511929591068,148.66163089320276,110.17125967454855
0.1,1880000,135.17566227241073,148.5977118117585,110.06849556419388
0.1,1890000,135.10057412580235,148.53417925276253,109.96635679024168
0.1,1900000,135.02592360540515,148.47102875056243,109.86483635829508
0.1,1910000,134.9517058774068,148.40825591538936,109.76392738739445
0.1,1920000,134.8779161863436,148.3458564316583,109.66362310761436
0.1,1930000,134.8045498534301,148.2838260563143,109.56391685772556
0.1,1940000,134.731602274933,148.2221606172337,109.4648020829128
0.1,1950000,134.65906892058769,148.16085601166247,109.36627233255331
0.1,1960000,134.58694533205608,148.09990820469295,109.26832125805672
0.1,1970000,134.51522712142437,148.03931322779187,109.17094261075302
0.1,1980000,134.44390996974002,147.979067177361,109.07413023983977
0.1,1990000,134.3729896255858,147.91916621333726,108.97787809037926
0.1,3000000,128.71837399646677,143.16846392353875,101.37905687706372
0.1,4000000,124.89778142587703,139.97666859861584,96.3394868589911
0.1,5000000,122.01256937031876,137.56999094593658,92.59021107552937
0.1,6000000,119.70472553536413,135.64498307165843,89.6283711180306
0.1,7000000,117.78756099185094,134.04485166202804,87.19404208635028
0.1,8000000,116.15167424326616,132.67821318014848,85.13614774688702
0.1,9000000,114.727588848332,131.48723367993466,83.35946303105418
0.1,10000000,113.46850239686442,130.433041887341,81.8002794720315
0.1,11000000,112.34142798909893,129.48828222450348,80.41397734626494
0.1,12000000,111.32226791406006,128.6329908325303,79.16815052012687
0.1,13000000,110.39289823670185,127.85216260374868,78.03855790476611
0.1,14000000,109.53935496727534,127.13424109388218,77.00661647936457
0.1,15000000,108.75065818832327,126.47014134950071,76.05778329146139
0.1,16000000,108.01802302245405,125.85259514089442,75.18047432358192
0.1,17000000,107.33431442276252,125.27569903220129,74.36532043235685
0.1,18000000,106.69366080401744,124.73459439661603,73.6046420651804
0.1,19000000,106.0911741493993,124.22523577198602,72.89207011165648
0.1,30000000,101.13527141494787,120.01550927897317,67.13483450575784
0.1,130000000,86.73676786624125,107.5278487326684,51.5093464589292
0.1,230000000,81.70540894749773,103.0507543547591,46.45361872810168
0.1,330000000,78.67366110266786,100.31913495014118,43.51217595986018
0.1,430000000,76.52252043394358,98.36428972635915,41.473774320417014
0.1,530000000,74.86490677193869,96.84801886455507,39.93088791528405
0.1,630000000,73.52180676824551,95.61286988849055,38.6986707582459
0.1,730000000,72.39603781593009,94.57291217591623,37.67828274313267
0.1,830000000,71.42908916931856,93.67618084934882,36.81095412105381
0.1,930000000,70.58307118796502,92.88889724392256,36.059031059385426
0.1,1030000000,69.83207992462765,92.18789080090693,35.3970093361446
0.1,1130000000,69.15764512540903,91.5565909589646,34.806853453210856
0.1,1230000000,68.54614714100916,90.98274591368249,34.275362938766946
0.1,1330000000,67.98726342919932,90.4570469699072,33.792600429627
10.0,1,304.5239203331799,399.5431251677882,264.2756223451669
10.0,51,247.17140875106605,294.6392706025413,225.25055861975972
10.0,101,238.36869809011085,279.50029682055794,219.04224355024002
10.0,151,233.335062997368,270.96860561655666,215.4588463651204
10.0,201,229.81984091733233,265.0662386190366,212.9406612284302
10.0,251,227.12624073322277,260.5751895953887,211.00168652088303
10.0,301,224.9470804842833,256.96242665833597,209.4267326835343
10.0,351,223.1199177915842,253.94765358918244,208.10162035218568
10.0,401,221.54851110844655,251.3655640451726,206.95851415563672
10.0,451,220.17118805709256,249.11063934461987,205.95384134576506
10.0,501,218.9460839728256,247.11149274550294,205.05796212655008
10.0,551,217.84349490533015,245.31762526986532,204.24980731130853
10.0,601,216.84159309286377,243.69202787516144,203.51386833471096
10.0,651,215.92387477363823,242.20678678067165,202.83840131932797
10.0,701,215.07756312763271,240.84034023933648,202.21430157021575
10.0,751,214.29256754092623,239.57569491606307,201.6343691243074
10.0,801,213.56078195176906,238.3992258788605,201.09281296322027
10.0,851,212.87559791963304,237.299845420619,200.58490654309233
10.0,901,212.23155817878438,236.268412742656,200.10674243715073
10.0,951,211.62410473600144,235.29730545339436,199.65505375049256
10.0,1000,211.06058757517434,234.39795499685735,199.2354244550513
10.0,10000,186.7823003620223,197.37975005547924,180.26759032625503
10.0,20000,180.03611366057746,188.0180692300528,174.36888002803929
10.0,30000,176.20337222045143,183.02599113258532,170.74948355353158
10.0,40000,173.5335851372498,179.7268945506598,168.0752689337809
10.0,50000,171.49062649571647,177.3120604330054,165.93328978096974
10.0,60000,169.83927431546041,175.4318249058692,164.13912107601988
10.0,70000,168.4554879934453,173.90515820882624,162.59290715294733
10.0,80000,167.265914367386,172.6272874349614,161.23367661503838
10.0,90000,166.22361070445274,171.53270990950384,160.02105722977396
10.0,100000,165.2967431264383,170.578055885879,158.92673386461047
10.0,110000,164.46274246058357,169.73329609114097,157.9299842695031
10.0,120000,163.70503433903184,168.9768748627184,157.01513948664135
10.0,130000,163.01109352812364,168.29285169863837,156.17004101070023
10.0,140000,162.37122748972442,167.66913999694825,155.38505356767223
10.0,150000,161.77778426636772,167.09637781684938,154.6524065109957
10.0,160000,161.22461877929658,166.56717908250656,153.96573919826105
10.0,170000,160.70672265071028,166.07562248712182,153.31977814063632
10.0,180000,160.21996094841552,165.61689375185108,152.7101021699819
10.0,190000,159.76088084986978,165.18702962743143,152.13296808547204
10.0,200000,159.32656989208797,164.78273107861773,151.58517887849524
10.0,210000,158.91454916207917,164.4012245509107,151.06398257094142
10.0,220000,158.5226915889522,164.04015731452765,150.56699347393663
10.0,230000,158.1491585840216,163.6975173886071,150.0921301368147
10.0,240000,157.7923503027124,163.37157148003493,149.6375659026624
10.0,250000,157.4508661628677,163.0608163175846,149.20168911120754
10.0,260000,157.12347318499707,162.763940079226,148.7830707721468
10.0,270000,156.80908036797769,162.47979151713412,148.38043808583757
10.0,280000,156.50671777191187,162.20735501945435,147.99265258597467
10.0,290000,156.2155193085575,161.94573029798676,147.61869196888722
10.0,300000,155.93470847871723,161.6941157149603,147.2576348879117
10.0,310000,155.66358647184907,161.45179449800665,146.90864815096188
10.0,320000,155.4015221740705,161.21812326632872,146.5709758799001
10.0,330000,155.1479437292047,160.99252242058176,146.24393028210045
10.0,340000,154.9023313723199,160.77446804650305,145.92688375512466
10.0,350000,154.66421131255842,160.56348505623745,145.61926210030327
10.0,360000,154.43315048638956,160.35914134818304,145.3205386636566
10.0,370000,154.2087520369756,160.1610428098846,145.03022925643174
10.0,380000,153.99065140247802,159.96882902269303,144.7478877342057
10.0,390000,153.77851291759197,159.78216955368626,144.47310213486068
10.0,400000,153.57202684968215,159.60076074144612,144.20549129292067
10.0,410000,153.37090680458476,159.4243228991463,143.94470186156667
10.0,420000,153.17488744817246,159.25259787184416,143.69040568492514
10.0,430000,152.9837224987225,159.08534689566577,143.44229747243946
10.0,440000,152.7971829524172,158.92234871539506,143.2000927346522
10.0,450000,152.61505551027386,158.76339792400879,142.96352594602962
10.0,460000,152.43714117971538,158.60830349364718,142.73234890551907
10.0,470000,152.26325402805432,158.45688747217702,142.50632926994558
10.0,480000,152.09322006853776,158.30898382356114,142.2852492388375
10.0,490000,151.92687626241286,158.16443739343052,142.06890437237908
10.0,500000,151.76406962283062,158.02310298406437,141.85710252665154
10.0,510000,151.6046564083839,157.88484452521897,141.6496628924988
10.0,520000,151.44850139574837,157.74953432914816,141.44641512620098
10.0,530000,151.29547722230816,157.61705241982318,141.2471985616194
10.0,540000,151.14546379085073,157.48728592765738,141.05186149486713
10.0,550000,150.9983477294389,157.3601285422533,140.86026053363733
10.0,560000,150.8540219004441,157.23548001661527,140.67226000433803
10.0,570000,150.7123849534755,157.11324571718012,140.48773141096476
10.0,580000,150.57334091758526,156.99333621465348,140.3065529404286
10.0,590000,150.43679882868696,156.87566691133003,140.12860900962207
10.0,600000,150.30267238860657,156.76015770106653,139.95378985008693
10.0,610000,150.17087965260095,156.64673265853594,139.78199112660906
10.0,620000,150.04134274254375,156.53531975480226,139.61311358647245
10.0,630000,149.91398758329274,156.42585059659115,139.44706273647347
10.0,640000,149.78874366003006,156.31826018694034,139.2837485450924
10.0,650000,149.66554379460734,156.21248670515038,139.12308516753072
10.0,660000,149.5443239391398,156.10847130420896,138.96499069154052
10.0,670000,149.42502298527998,156.006157924073,138.80938690216703
10.0,680000,149.3075825877652,155.90549311930184,138.65619906379183
10.0,690000,149.19194700097785,155.8064258997962,138.5053557179219
10.0,700000,149.07806292738525,155.7089075834166,138.35678849542995
10.0,710000,148.96587937683978,155.61289165947485,138.2104319419917
10.0,720000,148.85534753581973,155.51833366213205,138.06622335564234
10.0,730000,148.74642064578117,155.4251910528591,137.9241026354577
10.0,740000,148.63905388987118,155.3334231111963,137.78401214045633
10.0,750000,148.53320428732232,155.24299083312098,137.6458965579049
10.0,760000,148.42883059491368,155.15385683639124,137.50970278029786
10.0,770000,148.32589321493867,155.06598527230682,137.3753797903232
10.0,780000,148.22435410917222,154.9793417433792,137.24287855320276
10.0,790000,148.12417671837412,154.893893226415,137.1121519158682
10.0,800000,148.02532588690767,154.8096080006413,136.9831545124204
10.0,810000,147.92776779208899,154.72645558042927,136.85584267545389
10.0,820000,147.83146987791542,154.6444066523005,136.73017435278666
10.0,830000,147.73640079285218,154.56343301589567,136.60610902920845
10.0,840000,147.6425303313828,154.4835075285857,136.48360765290406
10.0,850000,147.54982937905422,154.40460405348867,136.36263256620578
10.0,860000,147.4582698607687,154.3266974106178,136.243147440388
10.0,870000,147.36782469209575,154.24976333096805,136.12511721420304
10.0,880000,147.27846773339516,154.17377841329738,136.0085080359349
10.0,890000,147.19017374655863,154.09872008344666,135.89328720869983
10.0,900000,147.1029183541934,154.02456655599775,135.77942313880925
10.0,910000,147.01667800108416,153.95129679813232,135.66688528696125
10.0,920000,146.93142991778274,153.8788904955214,135.55564412210603
10.0,930000,146.84715208618644,153.80732802012614,135.4456710777899
10.0,940000,146.76382320697618,153.73659039976877,135.3369385108367
10.0,950000,146.68142266879534,153.66665928938,135.22941966220145
10.0,960000,146.59993051905903,153.59751694378565,135.12308861987736
10.0,970000,146.51932743629166,153.5291461919586,135.01792028371838
10.0,980000,146.4395947038978,153.46153041263238,134.9138903320605
10.0,990000,146.3607141852781,153.39465351118565,134.8109751900424
10.0,1000000,146.28266830020902,153.32849989773163,134.7091519995085
10.0,1010000,146.20544000240963,153.26305446633143,134.6083985904112
10.0,1020000,146.12901275822512,153.19830257526172,134.50869345361897
10.0,1030000,146.05337052636088,153.13423002826983,134.41001571505686
10.0,1040000,145.97849773860585,153.0708230567794,134.31234511107894
10.0,1050000,145.90437928148788,153.00806830294917,134.21566196504034
10.0,1060000,145.83100047880717,152.94595280357944,134.11994716496326
10.0,1070000,145.75834707499888,152.88446397479265,134.02518214225367
10.0,1080000,145.68640521927702,152.8235895974375,133.93134885141586
10.0,1090000,145.6151614505171,152.76331780319964,133.83842975069393
10.0,1100000,145.54460268283592,152.70363706135518,133.74640778360293
10.0,1110000,145.4747161918309,152.64453616615629,133.65526636128396
10.0,1120000,145.40548960144275,152.58600422477588,133.56498934567378
10.0,1130000,145.3369108714082,152.52803064582474,133.47556103340028
10.0,1140000,145.2689682852712,152.47060512838524,133.38696614039569
10.0,1150000,145.20165043892297,152.41371765152374,133.29918978719158
10.0,1160000,145.13494622964362,152.35735846429245,133.21221748483435
10.0,1170000,145.06884484561866,152.30151807615368,133.1260351214211
10.0,1180000,145.00333575590653,152.24618724783625,133.04062894919664
10.0,1190000,144.9384087008337,152.19135698258088,132.9559855722061
10.0,1200000,144.87405368279576,152.13701851776378,132.87209193446
10.0,1210000,144.81026095744454,152.08316331688613,132.78893530858588
10.0,1220000,144.7470210252412,152.02978306188217,132.70650328496436
10.0,1230000,144.68432462335812,151.9768696457816,132.6247837612832
10.0,1240000,144.62216271791178,151.92441516564227,132.54376493254537
10.0,1250000,144.5605264965109,151.8724119158038,132.463435281452
10.0,1260000,144.49940736110474,151.82085238139388,132.38378356919165
10.0,1270000,144.4387969211167,151.76972923212264,132.30479882657434
10.0,1280000,144.37868698685028,151.71903531630412,132.2264703455297
10.0,1290000,144.31906956315416,151.66876365513005,132.14878767093035
10.0,1300000,144.25993684333443,151.61890743717052,132.07174059272856
10.0,1310000,144.20128120330259,151.5694600130803,131.9953191384053
10.0,1320000,144.14309519594826,151.52041489053227,131.91951356569007
10.0,1330000,144.08537154572656,151.4717657293188,131.84431435557906
10.0,1340000,144.0281031434503,151.42350633667448,131.7697122055899
10.0,1350000,143.97128304127762,151.37563066274143,131.69569802329556
10.0,1360000,143.9149044478869,151.32813279624548,131.62226292006676
10.0,1370000,143.85896072382988,151.28100696029776,131.54939820507445
10.0,1380000,143.80344537705574,151.234247508381,131.4770953794887
10.0,1390000,143.74835205859836,151.187848920465,131.40534613090168
10.0,1400000,143.6936745584198,151.14180579928345,131.33414232793854
10.0,1410000,143.63940680140325,151.09611286672774,131.26347601507513
10.0,1420000,143.58554284348907,151.0507649603836,131.19333940762988
10.0,1430000,143.53207686794778,151.0057570301931,131.12372488693003
10.0,1440000,143.47900318178432,150.961084135225,131.05462499565854
10.0,1450000,143.42631621226795,150.9167414405755,130.9860324333476
10.0,1460000,143.3740105035827,150.87272421436026,130.91794005204366
10.0,1470000,143.32208071359338,150.82902782483137,130.85034085210202
10.0,1480000,143.2705216107223,150.78564773757478,130.783227978146
10.0,1490000,143.21932807093225,150.74257951282237,130.7165947151422
10.0,1500000,143.16849507481137,150.6998188028412,130.65043448462407
10.0,1510000,143.11801770475614,150.6573613494229,130.5847408410304
10.0,1520000,143.06789114224796,150.61520298144873,130.51950746817323
10.0,1530000,143.01811066522026,150.57333961254758,130.45472817581194
10.0,1540000,142.96867164551205,150.5317672388213,130.39039689635058
10.0,1550000,142.91956954640486,150.4904819366504,130.32650768163674
10.0,1560000,142.87079992023973,150.44947986057406,130.2630546998613
10.0,1570000,142.82235840611102,150.40875724123393,130.20003223256563
10.0,1580000,142.77424072763424,150.36831038338994,130.13743467173663
10.0,1590000,142.72644269078518,150.32813566399898,130.07525651699603
10.0,1600000,142.67896018180713,150.28822953035055,130.01349237288355
10.0,1610000,142.6317891651845,150.24858849827342,129.95213694621276
10.0,1620000,142.58492568167924,150.20920915038477,129.89118504352356
10.0,1630000,142.5383658464288,150.17008813440052,129.83063156860788
10.0,1640000,142.4921058471027,150.13122216151146,129.77047152009936
10.0,1650000,142.4461419421155,150.0926080047832,129.71069998916042
10.0,1660000,142.4004704588947,150.0542424976277,129.65131215722081
10.0,1670000,142.35508779220098,150.0161225323122,129.5923032937922
10.0,1680000,142.309990402499,149.97824505852276,129.53366875434128
10.0,1690000,142.2651748143775,149.94060708195485,129.47540397823835
10.0,1700000,142.22063761501582,149.90320566296197,129.41750448675657
10.0,1710000,142.17637545269648,149.86603791523737,129.3599658811351
10.0,1720000,142.13238503536127,149.82910100453944,129.30278384069433
10.0,1730000,142.08866312920964,149.79239214745058,129.24595412101203
10.0,1740000,142.04520655733796,149.75590861017238,129.18947255214968
10.0,1750000,142.0020121984183,149.71964770736378,129.1333350369268
10.0,1760000,141.95907698541492,149.68360680100352,129.07753754924954
10.0,1770000,141.91639790433783,149.64778329928896,129.02207613248683
10.0,1780000,141.8739719930316,149.6121746555713,128.9669468978864
10.0,1790000,141.83179633999876,149.5767783673165,128.91214602304092
10.0,1800000,141.78986808325584,149.54159197508923,128.85766975040147
10.0,1810000,141.74818440922178,149.50661306158725,128.8035143858157
10.0,1820000,141.7067425516374,149.47183925067574,128.74967629712793
10.0,1830000,141.6655397905143,149.4372682064659,128.6961519128046
10.0,1840000,141.62457345111312,149.4028976324211,128.6429377205947
10.0,1850000,141.58384090294973,149.36872527047146,128.59003026624157
10.0,1860000,141.54333955882822,149.33474890017183,128.53742615221228
10.0,1870000,141.5030668739004,149.30096633786837,128.48512203647553
10.0,1880000,141.46302034475048,149.2673754358972,128.43311463130183
10.0,1890000,141.42319750850433,149.23397408180293,128.38140070209968
10.0,1900000,141.38359594196248,149.20076019756888,128.32997706628942
10.0,1910000,141.34421326075605,149.16773173888393,128.27884059219298
10.0,1920000,141.30504711852507,149.13488669441756,128.2279881979638
10.0,1930000,141.2660952061183,149.102223085115,128.17741685054108
10.0,1940000,141.22735525081399,149.06973896351897,128.12712356463018
10.0,1950000,141.18882501556072,149.03743241309746,128.07710540171166
10.0,1960000,141.15050229823814,149.0053015475982,128.02735946907495
10.0,1970000,141.1123849309364,148.97334451041672,127.97788291887521
10.0,1980000,141.07447077925428,148.94155947398167,127.92867294721547
10.0,1990000,141.03675774161513,148.9099446391551,127.87972679325247
10.0,3000000,137.99754795794018,146.36647037478266,123.94536964350941
10.0,4000000,135.90664546039508,144.61993595827934,121.25187443815308
10.0,5000000,134.30665744905122,143.28428636477776,119.19909988080511
10.0,6000000,133.01336465437515,142.20478570230745,117.54550151500248
10.0,7000000,131.92962194883316,141.30008575867265,116.16395114898837
10.0,8000000,130.9979811893916,140.5221724761372,114.97941352506218
10.0,9000000,130.18167814195382,139.84035846329783,113.9439567425209
10.0,10000000,129.45578140436083,139.23385183762178,113.02513164290845
10.0,11000000,128.80261543237677,138.68792116693862,112.19996965655488
10.0,12000000,128.20919964512873,138.1917528828675,111.45162841799672
10.0,13000000,127.66572463028359,137.73717784723533,110.76739811458684
10.0,14000000,127.16459946333627,137.31787591212745,110.13745643822328
10.0,15000000,126.69983134543088,136.92885831933063,109.55405871222862
10.0,16000000,126.26660762292873,136.56611915846824,109.010992789227
10.0,17000000,125.8610058745558,136.22639373035582,108.50320134255361
10.0,18000000,125.47978773718401,135.9069867707967,108.02651351238895
10.0,19000000,125.1202490568667,135.605647641709,107.57745004374416
10.0,30000000,122.12369797711284,133.0901173183549,103.8546555080426
10.0,130000000,112.98034369081645,125.35727709924853,92.72854704851092
10.0,230000000,109.61061547724387,122.48052776636773,88.72225601184249
10.0,330000000,107.53052216305052,120.69638841871155,86.27577940687284
10.0,430000000,106.03053554771836,119.40562482452981,84.52442744100509
10.0,530000000,104.86044014233555,118.39620702406677,83.1658185413059
10.0,630000000,103.90295209141134,117.56850613339334,82.05905426555955
10.0,730000000,103.09373039350687,116.86775921207467,81.12719699951866
10.0,830000000,102.3937020233593,116.26065500341082,80.32370317213683
10.0,930000000,101.77737817489452,115.72543236906237,79.6183102076695
10.0,1030000000,101.2272210567285,115.24709955468006,78.99025540935664
10.0,1130000000,100.73065449610242,114.81489402193831,78.42468805069406
10.0,1230000000,100.27835755730617,114.42083088531814,77.91062670201146
10.0,1330000000,99.86323289860427,114.05882444909076,77.43972715926272
0.5,1,393.285646873815,717.3217009845383,321.6612953588553
0.5,51,322.4073549202198,481.91413624801373,281.4186758680436
0.5,101,311.4631634005145,449.7945702729711,274.9162099027973
0.5,151,305.19635026337795,431.9158550913783,271.14991508822897
0.5,201,300.81612719360265,419.6423576209879,268.497477114528
0.5,251,297.45754546670463,410.35620348591084,266.4519391684386
0.5,301,294.7390170917594,402.91923433321534,264.78840993034623
0.5,351,292.45864253563104,396.73592067798603,263.3873912869226
0.5,401,290.49675016877677,391.4564614859921,262.1778053858632
0.5,451,288.77662467710405,386.8583303444134,261.1139519617844
0.5,501,287.24617296992176,382.7914242615604,260.1647176133393
0.5,551,285.8684231780581,379.14983615154966,259.3079690939851
0.5,601,284.61619976398345,375.856130573124,258.52740369193003
0.5,651,283.4689507722584,372.8520252965146,257.8106686766964
0.5,701,282.4107619744481,370.09258722628084,257.1481820243616
0.5,751,281.4290624891575,367.5424661072997,256.5323624410785
0.5,801,280.5137519490843,365.1733651859026,255.95710932249537
0.5,851,279.6565946639254,362.9622922183803,255.4174412578083
0.5,901,278.8507884992634,360.89031924515905,254.909238429632
0.5,951,278.09065135661564,358.9416836421531,254.4290550391072
0.5,1000,277.38540090052277,357.1388920365141,253.98285220888306
0.5,10000,246.91194522197603,284.226314587612,233.78690488576336
0.5,20000,238.41171604278668,265.8943930011583,227.55634594444624
0.5,30000,233.57570993450983,256.00800390786645,223.7405015235648
0.5,40000,230.2041170805509,249.41589564324627,220.8959064967483
0.5,50000,227.62245819477548,244.57382307609873,218.5766420262659
0.5,60000,225.53459607365446,240.81227950005294,216.58739977778436
0.5,70000,223.7842817939559,237.78048007537444,214.8262186633518
0.5,80000,222.27907420172846,235.2715727356867,213.2337801076979
0.5,90000,220.95979286203627,233.1532889854382,211.7728541981358
0.5,100000,219.78629190785645,231.33595550370583,210.418659229924
0.5,110000,218.73010104776301,229.75606041971844,209.15386634232235
0.5,120000,217.7703068541172,228.36708772207515,207.9658225117613
0.5,130000,216.891101377576,227.1340606999402,206.84492585757064
0.5,140000,216.08024916710664,226.03011677080568,205.78363753363152
0.5,150000,215.32808881354558,225.03426203349625,204.77586157782645
0.5,160000,214.62686008647324,224.12984571486618,203.81654477953563
0.5,170000,213.97023714729298,223.30349277344212,202.90141164655253
0.5,180000,213.3529965321747,222.5443386635259,202.02678420216677
0.5,190000,212.7707758006943,221.84346946612155,201.18945614480072
0.5,200000,212.21989470507458,221.1935051849015,200.38660254842443
0.5,210000,211.6972204208911,220.58828500533176,199.61571328115485
0.5,220000,211.20006443644496,220.0226265057163,198.87454259847988
0.5,230000,210.7261025860127,219.4921393482765,198.16107002083868
0.5,240000,210.27331226757246,218.9930796532793,197.4734692728043
0.5,250000,209.8399226009615,218.5222351185399,196.8100831217408
0.5,260000,209.42437445604634,218.0768336231683,196.1694026376758
0.5,270000,209.02528809747844,217.6544699430691,195.55004984299637
0.5,280000,208.64143677038152,217.25304655829603,194.95076301703673
0.5,290000,208.27172496585675,216.8707255142717,194.3703841202081
0.5,300000,207.91517040659497,216.50588901940898,193.80784793951685
0.5,310000,207.57088901472503,216.15710699698585,193.26217265254996
0.5,320000,207.23808228917105,215.82311020912616,192.73245157566208
0.5,330000,206.91602664402453,215.50276787414796,192.2178459109527
0.5,340000,206.6040643538205,215.19506892873392,191.71757834357726
0.5,350000,206.30159582396294,214.89910626356325,191.23092736842997
0.5,360000,206.00807296049456,214.61406339785324,190.75722224644676
0.5,370000,205.7229934570182,214.33920316454874,190.2958385075457
0.5,380000,205.44589585082446,214.073858061528,189.84619393014032
0.5,390000,205.17635522736992,213.81742198946833,189.40774493814516
0.5,400000,204.91397947381745,213.56934314940048,188.97998336469425
0.5,410000,204.65840599963147,213.32911791402046,188.56243353929688
0.5,420000,204.40929885615193,213.09628552021917,188.15464966088553
0.5,430000,204.1663461983601,212.87042345696597,187.75621342421266
0.5,440000,203.92925804125255,212.65114344401695,187.36673187148185
0.5,450000,203.6977642707771,212.43808791474623,186.9858354444008
0.5,460000,203.47161287548792,212.23092693040198,186.6131762151823
0.5,470000,203.2505683702084,212.02935546501982,186.24842627743934
0.5,480000,203.03441038724927,211.8330910096589,185.89127628037568
0.5,490000,202.82293241428573,211.64187145273834,185.54143409148872
0.5,500000,202.6159406609708,211.45545319973567,185.19862357481165
0.5,510000,202.41325303886572,211.27360950105344,184.86258347315243
0.5,520000,202.2146982413764,211.09612896138105,184.53306638412943
0.5,530000,202.02011491217527,210.92281420784408,184.20983782084133
0.5,540000,201.82935089210216,210.7534806972311,183.89267534918048
0.5,550000,201.64226253583516,210.5879556455848,183.5813677944612
0.5,560000,201.45871409072666,210.42607706554688,183.2757145109505
0.5,570000,201.27857713114923,210.2676928988412,182.9755247085471
0.5,580000,201.10173004251152,210.11266023303565,182.68061683137668
0.5,590000,200.92805754980864,209.96084459300565,182.39081798369736
0.5,600000,200.75745028617945,209.81211929885896,182.10596339890998
0.5,610000,200.5898043974699,209.66636488305215,181.82589594790954
0.5,620000,200.4250211792624,209.52346856029408,181.550465683442
0.5,630000,200.2630067432277,209.38332374475326,181.2795294173192
0.5,640000,200.10367171000692,209.2458296095689,181.01295032780254
0.5,650000,199.94693092613514,209.11089068437977,180.75059759461135
0.5,660000,199.79270320278616,208.97841648704681,180.49234605928996
0.5,670000,199.64091107435434,208.84832118613588,180.23807590891303
0.5,680000,199.49148057509473,208.7205232911809,179.98767238123543
0.5,690000,199.34434103222748,208.59494536809885,179.74102548955508
0.5,700000,199.19942487407363,208.471513777241,179.49802976585735
0.5,710000,199.05666745193176,208.3501584321607,179.25858402065882
0.5,720000,198.91600687453385,208.23081257696,179.02259111847164
0.5,730000,198.7773838540306,208.11341258074143,178.78995776752825
0.5,740000,198.64074156255663,207.99789774750803,178.56059432280156
0.5,750000,198.50602549851772,207.8842101401338,178.33441460136044
0.5,760000,198.3731833618199,207.772294417306,178.11133570903965
0.5,770000,198.24216493733434,207.66209768217615,177.89127787774146
0.5,780000,198.11292198595464,207.5535693418144,177.6741643125346
0.5,790000,197.98540814266144,207.44666097654382,177.45992104786933
0.5,800000,197.85957882106146,207.3413262183519,177.24847681226368
0.5,810000,197.73539112391447,207.23752063758556,177.03976290091975
0.5,820000,197.6128037592032,207.13520163735564,176.8337130556521
0.5,830000,197.49177696134046,207.03432835490491,176.63026335173703
0.5,840000,197.37227241714086,206.934861569592,176.42935209105764
0.5,850000,197.25425319621604,206.83676361673017,176.23091970133893
0.5,860000,197.13768368548094,206.7399983070592,176.03490864086976
0.5,870000,197.02252952748273,206.6445308512703,175.84126330849864
0.5,880000,196.90875756228905,206.55032778930223,175.64992995847382
0.5,890000,196.79633577269163,206.45735692399649,175.46085661987297
0.5,900000,196.6852332325016,206.36558725878456,175.27399302033876
0.5,910000,196.57542005772908,206.27498893923075,175.08929051375543
0.5,920000,196.46686736045805,206.18553319798545,174.90670201176425
0.5,930000,196.35954720523802,206.09719230302557,174.72618191878834
0.5,940000,196.2534325678313,206.0099395089355,174.54768607036104
0.5,950000,196.1484972961645,205.9237490109855,174.37117167459155
0.5,960000,196.04471607334457,205.83859590184218,174.1965972565615
0.5,970000,195.94206438261025,205.75445613071025,174.02392260549303
0.5,980000,195.84051847409853,205.671306464801,173.853108724484
0.5,990000,195.74005533331479,205.5891244528923,173.68411778272343
0.5,1000000,195.64065265120308,205.50788839089145,173.5169130700117
0.5,1010000,195.54228879572028,205.42757728927884,173.35145895343916
0.5,1020000,195.4449427848243,205.34817084228544,173.18772083613524
0.5,1030000,195.34859426079294,205.2696493987109,173.0256651179445
0.5,1040000,195.25322346579586,205.1919939342692,172.86525915794417
0.5,1050000,195.1588112186467,205.1151860253779,172.7064712386847
0.5,1060000,195.06533889266817,205.0392078242759,172.54927053208255
0.5,1070000,194.97278839460645,204.96404203545902,172.3936270668237
