stress_ratio,cycles_to_failure,stress,stress_lowerbound,stress_upperbound
0.1000000,600000.0,52.12823
0.1000000,610000.0,52.04867
0.1000000,620000.0,51.97052
0.1000000,630000.0,51.89373
0.1000000,640000.0,51.81827
0.1000000,650000.0,51.74409
0.1000000,660000.0,51.67113
0.1000000,670000.0,51.59938
0.1000000,680000.0,51.52879
0.1000000,690000.0,51.45932
0.1000000,700000.0,51.39095
0.1000000,710000.0,51.32363
0.1000000,720000.0,51.25734
0.1000000,730000.0,51.19205
0.1000000,740000.0,51.12773
0.1000000,750000.0,51.06435
0.1000000,760000.0,51.00189
0.1000000,770000.0,50.94032
0.1000000,780000.0,50.87962
0.1000000,790000.0,50.81976
0.1000000,800000.0,50.76072
0.1000000,810000.0,50.70249
0.1000000,820000.0,50.64503
0.1000000,830000.0,50.58834
0.1000000,840000.0,50.53238
0.1000000,850000.0,50.47715
0.1000000,860000.0,50.42263
0.1000000,870000.0,50.36879
0.1000000,880000.0,50.31562
0.1000000,890000.0,50.26311
0.1000000,900000.0,50.21125
0.1000000,910000.0,50.16000
0.1000000,920000.0,50.10937
0.1000000,930000.0,50.05933
0.1000000,940000.0,50.00988
0.1000000,950000.0,49.96101
0.1000000,960000.0,49.91269
0.1000000,970000.0,49.86491
0.1000000,980000.0,49.81768
0.1000000,990000.0,49.77096
0.1000000,1000000.,49.72476
0.1000000,1010000.,49.67906
0.1000000,1020000.,49.63385
0.1000000,1030000.,49.58913
0.1000000,1040000.,49.54487
0.1000000,1050000.,49.50108
0.1000000,1060000.,49.45774
0.1000000,1070000.,49.41484
0.1000000,1080000.,49.37239
0.1000000,1090000.,49.33036
0.1000000,1100000.,49.28874
0.1000000,1110000.,49.24754
0.1000000,1120000.,49.20675
0.1000000,1130000.,49.16634
0.1000000,1140000.,49.12633
0.1000000,1150000.,49.08670
0.1000000,1160000.,49.04744
0.1000000,1170000.,49.00855
0.1000000,1180000.,48.97003
0.1000000,1190000.,48.93185
0.1000000,1200000.,48.89403
0.1000000,1210000.,48.85655
0.1000000,1220000.,48.81940
0.1000000,1230000.,48.78259
0.1000000,1240000.,48.74611
0.1000000,1250000.,48.70994
0.1000000,1260000.,48.67409
0.1000000,1270000.,48.63854
0.1000000,1280000.,48.60331
0.1000000,1290000.,48.56837
0.1000000,1300000.,48.53372
0.1000000,1310000.,48.49937
0.1000000,1320000.,48.46530
0.1000000,1330000.,48.43151
0.1000000,1340000.,48.39800
0.1000000,1350000.,48.36476
0.1000000,1360000.,48.33179
0.1000000,1370000.,48.29908
0.1000000,1380000.,48.26663
0.1000000,1390000.,48.23444
0.1000000,1400000.,48.20250
0.1000000,1410000.,48.17080
0.1000000,1420000.,48.13935
0.1000000,1430000.,48.10815
0.1000000,1440000.,48.07718
0.1000000,1450000.,48.04644
0.1000000,1460000.,48.01594
0.1000000,1470000.,47.98566
0.1000000,1480000.,47.95561
0.1000000,1490000.,47.92578
0.1000000,1500000.,47.89616
0.1000000,1510000.,47.86676
0.1000000,1520000.,47.83758
0.1000000,1530000.,47.80860
0.1000000,1540000.,47.77983
0.1000000,1550000.,47.75126
0.1000000,1560000.,47.72289
0.1000000,1570000.,47.69472
0.1000000,1580000.,47.66674
0.1000000,1590000.,47.63896
0.1000000,1600000.,47.61137
0.1000000,1610000.,47.58397
0.1000000,1620000.,47.55675
0.1000000,1630000.,47.52971
0.1000000,1640000.,47.50286
0.1000000,1650000.,47.47618
0.1000000,1660000.,47.44968
0.1000000,1670000.,47.42335
0.1000000,1680000.,47.39720
0.1000000,1690000.,47.37121
0.1000000,1700000.,47.34539
0.1000000,1710000.,47.31974
0.1000000,1720000.,47.29425
0.1000000,1730000.,47.26892
0.1000000,1740000.,47.24375
0.1000000,1750000.,47.21874
0.1000000,1760000.,47.19389
0.1000000,1770000.,47.16919
0.1000000,1780000.,47.14463
0.1000000,1790000.,47.12024
0.1000000,1800000.,47.09598
0.1000000,1810000.,47.07188
0.1000000,1820000.,47.04792
0.1000000,1830000.,47.02410
0.1000000,1840000.,47.00043
0.1000000,1850000.,46.97689
0.1000000,1860000.,46.95350
0.1000000,1870000.,46.93024
0.1000000,1880000.,46.90712
0.1000000,1890000.,46.88413
0.1000000,1900000.,46.86127
0.1000000,1910000.,46.83855
0.1000000,1920000.,46.81595
0.1000000,1930000.,46.79348
0.1000000,1940000.,46.77114
0.1000000,1950000.,46.74892
0.1000000,1960000.,46.72683
0.1000000,1970000.,46.70486
0.1000000,1980000.,46.68302
0.1000000,1990000.,46.66129
0.1000000,2000000.,46.63968
0.1000000,2000000.,46.63968
0.1000000,3000000.,44.92454
0.1000000,4000000.,43.74601
0.1000000,5000000.,42.85321
0.1000000,6000000.,42.13728
0.1000000,7000000.,41.54131
0.1000000,8000000.,41.03187
0.1000000,9000000.,40.58771
0.1000000,1.0000000E+07,40.19446
0.1000000,1.1000000E+07,39.84201
0.1000000,1.2000000E+07,39.52295
0.1000000,1.3000000E+07,39.23170
0.1000000,1.4000000E+07,38.96395
0.1000000,1.5000000E+07,38.71634
0.1000000,1.6000000E+07,38.48613
0.1000000,1.7000000E+07,38.27113
0.1000000,1.8000000E+07,38.06952
0.1000000,1.9000000E+07,37.87979
0.1000000,2.0000000E+07,37.70067
