stress_ratio,cycles_to_failure,stress_parameter,stress_lowerbound,stress_upperbound
0.5,100000,228.35436344239542,,
0.5,110000,227.95070594300603,,
0.5,120000,227.55137271276385,,
0.5,130000,227.15627943290278,,
0.5,140000,226.76534415659447,,
0.5,150000,226.37848722210788,,
0.5,160000,225.99563116987179,,
0.5,170000,225.61670066323293,,
0.5,180000,225.24162241271546,,
0.5,190000,224.87032510359813,,
0.5,200000,224.50273932663816,,
0.5,210000,224.1387975117792,,
0.5,220000,223.77843386469246,,
0.5,230000,223.42158430600665,,
0.5,240000,223.06818641309272,,
0.5,250000,222.71817936427615,,
0.5,260000,222.37150388535704,,
0.5,270000,222.02810219832492,,
0.5,280000,221.68791797216207,,
0.5,290000,221.35089627563417,,
0.5,300000,221.01698353197392,,
0.5,310000,220.68612747536724,,
0.5,320000,220.35827710915777,,
0.5,330000,220.03338266568852,,
0.5,340000,219.71139556770598,,
0.5,350000,219.39226839125348,,
0.5,360000,219.07595482998659,,
0.5,370000,218.76240966084595,,
0.5,380000,218.4515887110259,,
0.5,390000,218.14344882618187,,
0.5,400000,217.83794783982043,,
0.5,410000,217.5350445438211,,
0.5,420000,217.23469866003938,,
0.5,430000,216.93687081294462,,
0.5,440000,216.64152250324778,,
0.5,450000,216.34861608247698,,
0.5,460000,216.05811472846008,,
0.5,470000,215.76998242167627,,
0.5,480000,215.48418392244045,,
0.5,490000,215.20068474888438,,
0.5,500000,214.91945115570397,,
0.5,510000,214.64045011363848,,
0.5,520000,214.36364928965367,,
0.5,530000,214.08901702779963,,
0.5,540000,213.81652233071608,,
0.5,550000,213.54613484175906,,
0.5,560000,213.27782482772452,,
0.5,570000,213.01156316214517,,
0.5,580000,212.74732130913816,,
0.5,590000,212.48507130778128,,
0.5,600000,212.2247857569986,,
0.5,610000,211.9664378009345,,
0.5,620000,211.71000111479802,,
0.5,630000,211.4554498911599,,
0.5,640000,211.2027588266843,,
0.5,650000,210.9519031092797,,
0.5,660000,210.70285840565282,,
0.5,670000,210.45560084925066,,
0.5,680000,210.2101070285764,,
0.5,690000,209.96635397586525,,
0.5,700000,209.72431915610733,,
0.5,710000,209.48398045640488,,
0.5,720000,209.24531617565154,,
0.5,730000,209.00830501452248,,
0.5,740000,208.77292606576407,,
0.5,750000,208.53915880477246,,
0.5,760000,208.30698308045086,,
0.5,770000,208.07637910633608,,
0.5,780000,207.84732745198423,,
0.5,790000,207.61980903460747,,
0.5,800000,207.3938051109523,,
0.5,810000,207.1692972694118,,
0.5,820000,206.9462674223635,,
0.5,830000,206.7246977987249,,
0.5,840000,206.50457093672028,,
0.5,850000,206.28586967685058,,
0.5,860000,206.0685771550603,,
0.5,870000,205.85267679609467,,
0.5,880000,205.63815230704057,,
0.5,890000,205.42498767104587,,
0.5,900000,205.2131671412102,,
0.5,910000,205.0026752346429,,
0.5,920000,204.79349672668178,,
0.5,930000,204.58561664526775,,
0.5,940000,204.3790202654707,,
0.5,950000,204.17369310416123,,
0.5,960000,203.96962091482428,,
0.5,970000,203.7667896825093,,
0.5,980000,203.5651856189139,,
0.5,990000,203.3647951575952,,
0.5,1000000,203.165604949307,,
0.5,1010000,202.9676018574565,,
0.5,1020000,202.77077295367886,,
0.5,1030000,202.57510551352527,,
0.5,1040000,202.3805870122606,,
0.5,1050000,202.18720512076808,,
0.5,1060000,201.99494770155752,,
0.5,1070000,201.80380280487367,,
0.5,1080000,201.6137586649021,,
0.5,1090000,201.42480369606974,,
0.5,1100000,201.23692648943688,,
0.5,1110000,201.0501158091782,,
0.5,1120000,200.8643605891504,,
0.5,1130000,200.6796499295436,,
0.5,1140000,200.49597309361397,,
0.5,1150000,200.31331950449604,,
0.5,1160000,200.1316787420911,,
0.5,1170000,199.95104054003085,,
0.5,1180000,199.77139478271317,,
0.5,1190000,199.59273150240853,,
0.5,1200000,199.41504087643477,,
0.5,1210000,199.23831322439858,,
0.5,1220000,199.06253900550126,,
0.5,1230000,198.887708815908,,
0.5,1240000,198.71381338617758,,
0.5,1250000,198.5408435787521,,
0.5,1260000,198.3687903855041,,
0.5,1270000,198.19764492534037,,
0.5,1280000,198.02739844186002,,
0.5,1290000,197.858042301066,,
0.5,1300000,197.6895679891283,,
0.5,1310000,197.52196711019778,,
0.5,1320000,197.3552313842687,,
0.5,1330000,197.1893526450893,,
0.5,1340000,197.0243228381187,,
0.5,1350000,196.86013401852892,,
0.5,1360000,196.69677834925142,,
0.5,1370000,196.53424809906585,,
0.5,1380000,196.37253564073137,,
0.5,1390000,196.2116334491578,,
0.5,1400000,196.05153409961747,,
0.5,1410000,195.89223026599447,,
0.5,1420000,195.73371471907274,,
0.5,1430000,195.57598032485987,,
0.5,1440000,195.41902004294724,,
0.5,1450000,195.2628269249048,,
0.5,1460000,195.10739411270973,,
0.5,1470000,194.95271483720833,,
0.5,1480000,194.79878241661018,,
0.5,1490000,194.64559025501347,,
0.5,1500000,194.49313184096187,,
0.5,1510000,194.34140074603002,,
0.5,1520000,194.19039062343947,,
0.5,1530000,194.0400952067023,,
0.5,1540000,193.8905083082929,,
0.5,1550000,193.74162381834677,,
0.5,1560000,193.59343570338572,,
0.5,1570000,193.44593800506874,,
0.5,1580000,193.29912483896854,,
0.5,1590000,193.15299039337214,,
0.5,1600000,193.00752892810576,,
0.5,1610000,192.862734773383,,
0.5,1620000,192.71860232867618,,
0.5,1630000,192.57512606160955,,
0.5,1640000,192.43230050687455,,
0.5,1650000,192.2901202651666,,
0.5,1660000,192.14858000214235,,
0.5,1670000,192.00767444739722,,
0.5,1680000,191.86739839346322,,
0.5,1690000,191.72774669482564,,
0.5,1700000,191.58871426695904,,
0.5,1710000,191.45029608538164,,
0.5,1720000,191.3124871847277,,
0.5,1730000,191.1752826578377,,
0.5,1740000,191.03867765486592,,
0.5,1750000,190.90266738240453,,
0.5,1760000,190.76724710262457,,
0.5,1770000,190.6324121324328,,
0.5,1780000,190.4981578426446,,
0.5,1790000,190.3644796571719,,
0.5,1800000,190.23137305222673,,
0.5,1810000,190.098833555539,,
0.5,1820000,189.966856745589,,
0.5,1830000,189.83543825085397,,
0.5,1840000,189.70457374906843,,
0.5,1850000,189.57425896649804,,
0.5,1860000,189.44448967722664,,
0.5,1870000,189.3152617024563,,
0.5,1880000,189.1865709098199,,
0.5,1890000,189.05841321270609,,
0.5,1900000,188.9307845695965,,
0.5,1910000,188.80368098341472,,
0.5,1920000,188.67709850088679,,
0.5,1930000,188.55103321191305,,
0.5,1940000,188.42548124895148,,
0.5,1950000,188.3004387864112,,
0.5,1960000,188.17590204005745,,
0.5,1970000,188.05186726642626,,
0.5,1980000,187.92833076224989,,
0.5,1990000,187.80528886389186,,
0.5,3000000,177.41845798354638,,
0.5,4000000,169.8450477654765,,
0.5,5000000,163.89773508879534,,
0.5,6000000,159.0321215642316,,
0.5,7000000,154.9342469181271,,
0.5,8000000,151.4074015658862,,
0.5,9000000,148.32061441640724,,
0.5,10000000,145.58252418914145,,
0.5,11000000,143.12700410672267,,
0.5,12000000,140.9047353333231,,
0.5,13000000,138.8780092468529,,
0.5,14000000,137.01738411967645,,
0.5,15000000,135.2994577577711,,
0.5,16000000,133.70533862375683,,
0.5,17000000,132.21956906025048,,
0.5,18000000,130.82934974830798,,
0.5,19000000,129.5239700263577,,
0.5,30000000,118.88862354756702,,
0.5,130000000,89.69639109953239,,
0.5,230000000,80.28147916908756,,
0.5,330000000,74.82989483076622,,
0.5,430000000,71.06589031444062,,
0.5,530000000,68.22531172522046,,
0.5,630000000,65.9622965651019,,
0.5,730000000,64.09227099343595,,
0.5,830000000,62.50568332359846,,
0.5,930000000,61.13245612476072,,
0.5,1030000000,59.92519258059877,,
0.5,1130000000,58.850420209956624,,
0.5,1230000000,57.8836698918899,,
0.5,1330000000,57.006541995256974,,
