Machine_Time,Machine_N_cycles,Machine_Displacement,Machine_Load
156.0000922,1,2.599586725,10.4370594
156.0501043,1,2.600312233,10.44110012
156.1001165,1,2.601221085,10.44333935
156.1500058,1,2.601953268,10.44718075
156.2000179,1,2.60284853,10.44939899
156.2500301,1,2.603648663,10.45356083
156.3000422,1,2.604489326,10.45534325
156.3500544,1,2.605343819,10.4594202
156.4000666,1,2.606137276,10.46224117
156.4500787,1,2.607073069,10.46581745
156.5000909,1,2.607839346,10.46897793
156.550103,1,2.608781815,10.47190952
156.6001152,1,2.609534502,10.47533607
156.6500045,1,2.61043644,10.47760487
156.7000166,1,2.611148357,10.48127651
156.7500288,1,2.61197567,10.48178959
156.800041,1,2.612816572,10.48538208
156.8500531,1,2.613589525,10.48680496
156.9000653,1,2.614498138,10.48958683
156.9500774,1,2.61525774,10.49239635
157.0000896,1,2.616200209,10.49512959
157.0501018,1,2.616959572,10.49852562
157.1001139,1,2.617895365,10.50055695
157.1500032,1,2.618682146,10.50422096
157.2000154,1,2.619577169,10.5066309
157.2500275,1,2.620377302,10.50989437
157.3000397,1,2.62121129,10.51140881
157.3500518,1,2.622065783,10.51555824
157.400064,1,2.622798204,10.51716328
157.4500762,1,2.623713493,10.51978397
157.5000883,1,2.62443924,10.52282524
157.5501005,1,2.625381708,10.52465534
157.6001126,1,2.626134396,10.52872562
157.6500019,1,2.627029419,10.53101635
157.7000141,1,2.627856731,10.53526497
157.7500262,1,2.628724813,10.5378828
157.8000384,1,2.629585981,10.54200459
157.8500506,1,2.6303792,10.54468155
157.9000627,1,2.631267548,10.54829884
157.9500749,1,2.632006645,10.55142784
158.000087,1,2.632908583,10.55445671
158.0500992,1,2.633600235,10.55758572
158.1001114,1,2.634495258,10.55938721
158.1500006,1,2.63528204,10.56332779
158.2000128,1,2.636129618,10.56546879
158.250025,1,2.63698411,10.56971455
158.3000371,1,2.637784243,10.5723629
158.3500493,1,2.638685942,10.5761919
158.4000614,1,2.639452219,10.57908821
158.4500736,1,2.640394926,10.58269787
158.5000858,1,2.641134024,10.58582687
158.5500979,1,2.642049313,10.58842659
158.6001101,1,2.642795324,10.59213448
158.6501222,1,2.643690348,10.59434414
158.7000115,1,2.644470215,10.59846687
158.7500237,1,2.645283937,10.6004591
158.8000358,1,2.64615202,10.60395527
158.850048,1,2.646945238,10.60658264
158.9000602,1,2.647853851,10.61009121
158.9500723,1,2.648606539,10.61318588
159.0000845,1,2.649555922,10.61647797
159.0500966,1,2.650322199,10.61964989
159.1001088,1,2.651264906,10.62272358
159.150121,1,2.652024269,10.62625217
159.2000102,1,2.652912617,10.6280632
159.2500224,1,2.653706074,10.63214588
159.3000346,1,2.654506207,10.6337328
159.3500467,1,2.65534687,10.6369257
159.4000589,1,2.656079292,10.63901329
159.450071,1,2.656987906,10.64136982
159.5000832,1,2.657720327,10.64425278
159.5500954,1,2.658649206,10.64606094
159.6001075,1,2.659429073,10.65032864
159.6501197,1,2.660358191,10.65232182
159.700009,1,2.661158323,10.65634537
159.7500211,1,2.662033081,10.65818214
159.8000333,1,2.662867069,10.66238689
159.8500454,1,2.663646936,10.66407681
159.9000576,1,2.66452837,10.6677618
159.9500698,1,2.665260792,10.67028809
160.0000819,1,2.666169405,10.67240143
160.0500941,1,2.666888237,10.67558479
160.1001062,1,2.66779685,10.67744541
160.1501184,1,2.668583393,10.68169498
160.2000077,1,2.669458151,10.68388557
160.2500198,1,2.670319319,10.6881628
160.300032,1,2.671180725,10.69097233
160.3500442,1,2.672068834,10.69527531
160.4000563,1,2.672855616,10.69797897
160.4500685,1,2.673770905,10.70156574
160.5000806,1,2.674496412,10.70478725
160.5500928,1,2.67539835,10.70718575
160.600105,1,2.676123857,10.71035194
160.6501171,1,2.677005529,10.71224689
160.7000064,1,2.677785397,10.71595573
160.7500186,1,2.678585529,10.71749401
160.8000307,1,2.679466963,10.7208147
160.8500429,1,2.680267096,10.72411633
160.900055,1,2.681223392,10.72747612
160.9500672,1,2.682009935,10.7315073
161.0000794,1,2.682945728,10.73447704
161.0500915,1,2.683684826,10.73805237
161.1001037,1,2.684600115,10.74082947
161.1501158,1,2.685332537,10.74455452
161.2000051,1,2.686173439,10.74600887
161.2500173,1,2.686993837,10.75013828
161.3000294,1,2.68779397,10.75207043
161.3500416,1,2.688675642,10.75567532
161.4000538,1,2.68941474,10.7581625
161.4500659,1,2.690350533,10.7615242
161.5000781,1,2.691137075,10.76511574
161.5500902,1,2.692093134,10.76844978
161.6001024,1,2.692879915,10.77319336
161.6501146,1,2.693802118,10.7759285
161.7000038,1,2.694561481,10.7798624
161.750016,1,2.695422649,10.78188229
161.8000282,1,2.696229696,10.78613091
161.8500403,1,2.696995974,10.78788948
161.9000525,1,2.697877407,10.79150009
161.9500646,1,2.698616505,10.7942028
162.0000768,1,2.699532032,10.79668331
162.050089,1,2.700250864,10.80062294
162.1001011,1,2.701159477,10.80224419
162.1501133,1,2.7019732,10.80686855
162.2000026,1,2.702888489,10.80941963
162.2500147,1,2.703709126,10.81412506
162.3000269,1,2.704556704,10.81630039
162.350039,1,2.705404282,10.82027435
162.4000512,1,2.706156969,10.8225069
162.4500634,1,2.707052231,10.8254385
162.5000755,1,2.707770824,10.82879353
162.5500877,1,2.708706617,10.8312788
162.6000998,1,2.709452629,10.83517265
162.650112,1,2.710354567,10.8373394
162.7000013,1,2.711141109,10.84119225
162.7500134,1,2.711995602,10.84415531
162.8000256,1,2.712849855,10.84825802
162.8500378,1,2.713697433,10.8512764
162.9000499,1,2.714592695,10.8554821
162.9500621,1,2.715372324,10.85820484
163.0000742,1,2.716294527,10.86148262
163.0500864,1,2.717040539,10.8654356
163.1000986,1,2.717976332,10.86769199
163.1501107,1,2.718695164,10.87125111
163.2001229,1,2.719576597,10.87309456
163.2500122,1,2.720356464,10.87609386
163.3000243,1,2.721183777,10.87752247
163.3500365,1,2.722004175,10.88088417
163.4000486,1,2.722763777,10.88271713
163.4500608,1,2.72369957,10.88535595
163.500073,1,2.724458933,10.88849735
163.5500851,1,2.725414991,10.89127827
163.6000973,1,2.726167679,10.89452171
163.6501094,1,2.727096796,10.89653873
163.7001216,1,2.727856159,10.90057659
163.7500109,1,2.728690386,10.90153027
163.800023,1,2.729524374,10.90506458
163.8500352,1,2.730297327,10.90717602
163.9000474,1,2.731185675,10.90975952
163.9500595,1,2.731911182,10.91238403
164.0000717,1,2.732860565,10.91469383
164.0500838,1,2.733606577,10.91837788
164.100096,1,2.734549046,10.92068481
164.1501082,1,2.735356092,10.92498302
164.2001203,1,2.736264706,10.92705631
164.2500096,1,2.737078428,10.93090725
164.3000218,1,2.737905741,10.93306541
164.3500339,1,2.738766909,10.93665314
164.4000461,1,2.739519596,10.93887043
164.4500582,1,2.740435123,10.94161129
164.5000704,1,2.741153717,10.94465065
164.5500826,1,2.74207592,10.94648075
164.6000947,1,2.742815256,10.95009804
164.6501069,1,2.743716955,10.95184422
164.700119,1,2.744503736,10.95639133
164.7500083,1,2.745351315,10.95801735
164.8000205,1,2.746226072,10.96227741
164.8500326,1,2.747032881,10.96463776
164.9000448,1,2.747934818,10.96795559
164.950057,1,2.748673916,10.97097492
165.0000691,1,2.749582529,10.97364998
165.0500813,1,2.750274181,10.97649097
165.1000934,1,2.751183033,10.97830677
165.1501056,1,2.75193572,10.98161602
165.2001178,1,2.752769709,10.98297691
165.250007,1,2.753610611,10.9865694
165.3000192,1,2.754431009,10.9889698
165.3500314,1,2.755339622,10.99279404
165.4000435,1,2.7561059,10.99534512
165.4500557,1,2.757048368,10.99806976
165.5000678,1,2.75780797,11.00121403
165.55008,1,2.758736849,11.00392914
165.6000922,1,2.759476185,11.00708008
165.6501043,1,2.760371208,11.00885773
165.7001165,1,2.761144161,11.01241493
165.7500058,1,2.761985064,11.01383495
165.8000179,1,2.762839556,11.01753521
165.8500301,1,2.763612509,11.01926708
165.9000422,1,2.764507532,11.02182865
165.9500544,1,2.765280724,11.02440453
166.0000666,1,2.766209602,11.02740479
166.0500787,1,2.766955614,11.0304966
166.1000909,1,2.767864227,11.03199673
166.150103,1,2.768616915,11.03484058
166.2001152,1,2.769491673,11.03659725
166.2500045,1,2.770298481,11.04047298
166.3000166,1,2.771119118,11.0422287
166.3500288,1,2.771986961,11.04553699
166.400041,1,2.772739649,11.04763985
166.4500531,1,2.773668766,11.05009937
166.5000653,1,2.774394274,11.05304623
166.5500774,1,2.775316477,11.05472851
166.6000896,1,2.776096344,11.05889702
166.6501018,1,2.777018547,11.06119537
166.7001139,1,2.77780509,11.0654707
166.7500032,1,2.778673172,11.0673418
166.8000154,1,2.77952075,11.07102299
166.8500275,1,2.780327797,11.07356453
166.9000397,1,2.78122282,11.07792377
166.9500518,1,2.781975508,11.08065319
167.000064,1,2.782904387,11.0837326
167.0500762,1,2.783636808,11.08716202
167.1000883,1,2.784565926,11.08912563
167.1501005,1,2.785331964,11.09334278
167.2001126,1,2.786206722,11.09567738
167.2500019,1,2.787027359,11.10000896
167.3000141,1,2.787874937,11.10207844
167.3500262,1,2.788736105,11.10594749
167.4000384,1,2.789482117,11.10813427
167.4500506,1,2.79039073,11.11087418
167.5000627,1,2.791123152,11.11402416
167.5500749,1,2.79206562,11.11668015
167.600087,1,2.792818308,11.12027645
167.6500992,1,2.793706656,11.12234592
167.7001114,1,2.794486523,11.12608814
167.7500006,1,2.795313597,11.12778568
167.8000128,1,2.796161413,11.13133812
167.850025,1,2.796934366,11.13402748
167.9000371,1,2.797849894,11.13700199
167.9500493,1,2.798622847,11.14044666
168.0000614,1,2.79955864,11.14330769
168.0500736,1,2.800297737,11.14656162
168.1000858,1,2.80120635,11.14862537
168.1500979,1,2.801986217,11.1526823
168.2001101,1,2.80284071,11.15464115
168.2501222,1,2.803661108,11.1584425
168.3000115,1,2.804454565,11.16087723
168.3500237,1,2.805315733,11.16404152
168.4000358,1,2.806061506,11.16639233
168.450048,1,2.806997299,11.16968346
168.5000602,1,2.807763577,11.17325115
168.5500723,1,2.808706284,11.17583275
168.6000845,1,2.809479237,11.17991734
168.6500966,1,2.81037426,11.18227863
168.7001088,1,2.811147451,11.1856842
168.750121,1,2.81196785,11.18769932
168.8000102,1,2.812822342,11.19098759
168.8500224,1,2.813581705,11.19334793
168.9000346,1,2.814490318,11.19651985
168.9500467,1,2.815229416,11.19907188
169.0000589,1,2.816158533,11.20132923
169.050071,1,2.816884041,11.20472622
169.1000832,1,2.817813158,11.20680332
169.1500954,1,2.818613291,11.21068192
169.2001075,1,2.819521904,11.21299076
169.2501197,1,2.820355892,11.21693802
169.300009,1,2.82121706,11.21870899
169.3500211,1,2.822071552,11.22233486
169.4000333,1,2.822844505,11.22492886
169.4500454,1,2.823732853,11.22760773
169.5000576,1,2.824458361,11.22976303
169.5500698,1,2.825387478,11.23204803
169.6000819,1,2.826126575,11.23472881
169.6500941,1,2.827048779,11.23667145
169.7001062,1,2.82780838,11.24041271
169.7501184,1,2.828716993,11.24231339
169.8000077,1,2.829564571,11.2459383
169.8500198,1,2.830412149,11.24825382
169.900032,1,2.831286907,11.25163746
169.9500442,1,2.83207345,11.25370693
170.0000563,1,2.832948208,11.25675774
170.0500685,1,2.833646774,11.25903797
170.1000806,1,2.834548712,11.26070118
170.1500928,1,2.835294485,11.26360512
170.200105,1,2.836162567,11.26489925
170.2501171,1,2.836982965,11.26848793
170.3000064,1,2.837796688,11.27040005
170.3500186,1,2.838678122,11.27417183
170.4000307,1,2.839478493,11.27689266
170.4500429,1,2.840414286,11.28023529
170.500055,1,2.841180325,11.28356838
170.5500672,1,2.842109442,11.28636169
170.6000794,1,2.842834949,11.28994465
170.6500915,1,2.843743563,11.29179859
170.7001037,1,2.84449625,11.29574776
170.7501158,1,2.845323563,11.29720402
170.8000051,1,2.846178055,11.30058765
170.8500173,1,2.846978188,11.30301666
170.9000294,1,2.847893715,11.30602264
170.9500416,1,2.848646402,11.30920124
171.0000538,1,2.849595547,11.31231689
171.0500659,1,2.850368738,11.31561375
171.1000781,1,2.851324797,11.31851959
171.1500902,1,2.852077484,11.32255268
171.2001024,1,2.852965832,11.32432079
171.2501146,1,2.853738785,11.32838726
171.3000038,1,2.854545832,11.32980537
171.350016,1,2.85537982,11.33326817
171.4000282,1,2.856098652,11.33514118
171.4500403,1,2.857014179,11.33759689
171.5000525,1,2.857746363,11.34076691
171.5500646,1,2.85867548,11.34294987
171.6000768,1,2.859455347,11.3468771
171.650089,1,2.860370636,11.34889889
171.7001011,1,2.861170769,11.35290527
171.7501133,1,2.862045527,11.35520267
171.8000026,1,2.862886429,11.35870552
171.8500147,1,2.863672972,11.36085892
171.9000269,1,2.864554644,11.36404991
171.950039,1,2.865293741,11.36669445
172.0000512,1,2.866229534,11.36951256
172.0500634,1,2.866955042,11.37258816
172.1000755,1,2.867870569,11.37439537
172.1500877,1,2.868650198,11.37830544
172.2000998,1,2.869552135,11.37994766
172.250112,1,2.870345592,11.38411999
172.3000013,1,2.87120676,11.38595581
172.3500134,1,2.872081518,11.38949013
172.4000256,1,2.872895241,11.39168167
172.4500378,1,2.87381053,11.39526463
172.5000499,1,2.874549866,11.39780617
172.5500621,1,2.875458479,11.40073395
172.6000742,1,2.876177311,11.40365124
172.6500864,1,2.877058744,11.4050703
172.7000986,1,2.877797842,11.40817833
172.7501107,1,2.878625154,11.40896416
172.8001229,1,2.879459143,11.41256618
172.8500122,1,2.880232334,11.4143219
172.9000243,1,2.881154537,11.41755104
172.9500365,1,2.88195467,11.42039204
173.0000486,1,2.882897139,11.4238205
173.0500608,1,2.883663416,11.42682457
173.100073,1,2.884605885,11.42946243
173.1500851,1,2.885338306,11.43315601
173.2000973,1,2.886213064,11.43475628
173.2501094,1,2.886992931,11.43791676
173.3001216,1,2.88782692,11.43928623
173.3500109,1,2.888667822,11.44208717
173.400023,1,2.889420509,11.44369984
173.4500352,1,2.890342712,11.44618511
173.5000474,1,2.891102076,11.44930363
173.5500595,1,2.892058372,11.45162487
173.6000717,1,2.892844915,11.45546055
173.6500838,1,2.893794298,11.45786572
173.700096,1,2.894567251,11.46154308
173.7501082,1,2.895448923,11.46321106
173.8001203,1,2.896255732,11.46701527
173.8500096,1,2.897035599,11.46832943
173.9000218,1,2.897890091,11.47077751
173.9500339,1,2.898608685,11.47283173
174.0000461,1,2.899524212,11.4741869
174.0500582,1,2.90023613,11.47725391
174.1000704,1,2.901131392,11.47836399
174.1500826,1,2.90192461,11.48214245
174.2000947,1,2.902812958,11.48390007
174.2501069,1,2.90368104,11.48816586
174.300119,1,2.904535294,11.49035263
174.3500083,1,2.905416965,11.49398041
174.4000205,1,2.906189919,11.49623394
174.4500326,1,2.907078266,11.49895287
174.5000448,1,2.907776594,11.50116634
174.550057,1,2.908671856,11.50234127
174.6000691,1,2.909417629,11.50498676
174.6500813,1,2.910305977,11.50616074
174.7000934,1,2.91109252,11.50914001
174.7501056,1,2.911913157,11.51048756
174.8001178,1,2.91280818,11.51369572
174.850007,1,2.913628578,11.51574898
174.9000192,1,2.914571285,11.51883793
174.9500314,1,2.915357828,11.52149868
175.0000435,1,2.916293621,11.52425289
175.0500557,1,2.917012453,11.52700806
175.1000678,1,2.917934656,11.52855587
175.15008,1,2.918667078,11.53178406
175.2000922,1,2.919528246,11.53293324
175.2501043,1,2.920328379,11.53593636
175.3001165,1,2.921142101,11.53736115
175.3500058,1,2.921996355,11.54071999
175.4000179,1,2.922728777,11.54266071
175.4500301,1,2.923657894,11.54508781
175.5000422,1,2.924430847,11.54786396
175.5500544,1,2.92539382,11.55081654
175.6000666,1,2.926153183,11.55402565
175.6500787,1,2.92706871,11.55618954
175.7000909,1,2.927821398,11.56008625
175.750103,1,2.928668976,11.56126308
175.8001152,1,2.929489374,11.56523228
175.8500045,1,2.930262566,11.56667805
175.9000166,1,2.931164265,11.56932831
175.9500288,1,2.931916952,11.57219124
176.000041,1,2.932846069,11.57449818
176.0500531,1,2.933571577,11.57782936
176.1000653,1,2.934514284,11.57938385
176.1500774,1,2.935293913,11.58324242
176.2000896,1,2.936229706,11.58529472
176.2501018,1,2.937023163,11.58892632
176.3001139,1,2.937884331,11.59097004
176.3500032,1,2.938718319,11.59436321
176.4000154,1,2.939525366,11.59598637
176.4500275,1,2.940406799,11.5984354
176.5000397,1,2.941139221,11.60039616
176.5500518,1,2.942054749,11.60242939
176.600064,1,2.942807436,11.60534191
176.6500762,1,2.943702459,11.60662365
176.7000883,1,2.944434881,11.60948563
176.7501005,1,2.945302725,11.61048889
176.8001126,1,2.946163893,11.61350536
176.8500019,1,2.946998119,11.6153574
176.9000141,1,2.947906733,11.61865234
176.9500262,1,2.948693275,11.62090206
177.0000384,1,2.949615479,11.62372112
177.0500506,1,2.950334311,11.62602139
177.1000627,1,2.951242924,11.62757206
177.1500749,1,2.951988935,11.63017273
177.200087,1,2.952856779,11.63130856
177.2500992,1,2.953650236,11.63447189
177.3001114,1,2.954463959,11.63572121
177.3500006,1,2.955345392,11.63814163
177.4000128,1,2.956125259,11.64020252
177.450025,1,2.957074642,11.64238262
177.5000371,1,2.957847595,11.64559746
177.5500493,1,2.958783388,11.64798737
177.6000614,1,2.95954299,11.65119743
177.6500736,1,2.960444689,11.65294075
177.7000858,1,2.961197376,11.6562748
177.7500979,1,2.962038279,11.65708256
177.8001101,1,2.962865591,11.66030121
177.8501222,1,2.963638544,11.6622715
177.9000115,1,2.964520216,11.66472054
177.9500237,1,2.965252399,11.66665554
178.0000358,1,2.966188192,11.66866684
178.050048,1,2.96692729,11.67175388
178.1000602,1,2.967876673,11.67321873
178.1500723,1,2.96867013,11.67745495
178.2000845,1,2.969572067,11.67943668
178.2500966,1,2.970378876,11.68319702
178.3001088,1,2.971206188,11.68455505
178.350121,1,2.972047091,11.68755627
178.4000102,1,2.972792864,11.68891716
178.4500224,1,2.973701715,11.6915493
178.5000346,1,2.974420309,11.69392586
178.5500467,1,2.975342512,11.6954298
178.6000589,1,2.9760952,11.69866943
178.650071,1,2.977037907,11.7001524
178.7000832,1,2.977844715,11.70406055
178.7500954,1,2.978719473,11.70576
178.8001075,1,2.979567289,11.70941162
178.8501197,1,2.980394363,11.7112236
178.900009,1,2.981262445,11.7144537
178.9500211,1,2.982008457,11.71607399
179.0000333,1,2.98291707,11.71804237
179.0500454,1,2.983635902,11.7202692
179.1000576,1,2.984558105,11.72160912
179.1500698,1,2.985303879,11.7247858
179.2000819,1,2.986185551,11.72593307
179.2500941,1,2.986999273,11.72907352
179.3001062,1,2.987860441,11.73052406
179.3501184,1,2.988721609,11.73397732
179.4000077,1,2.989487886,11.73569965
179.4500198,1,2.99038291,11.73770428
179.500032,1,2.991108418,11.73944473
179.5500442,1,2.992037535,11.74119282
179.6000563,1,2.992763042,11.74416351
179.6500685,1,2.99367857,11.74490833
179.7000806,1,2.994444609,11.74765968
179.7500928,1,2.995299101,11.74863529
179.800105,1,2.996133089,11.75147533
179.8501171,1,2.99691987,11.75199604
179.9000064,1,2.997842073,11.75452518
179.9500186,1,2.998628616,11.75613785
180.0000307,1,2.999564409,11.75859642
180.0500429,1,3.000303507,11.76088428
180.100055,1,3.001245975,11.76247692
180.1500672,1,3.001991987,11.7649889
180.2000794,1,3.002880335,11.76581287
180.2500915,1,3.003666878,11.76825905
180.3001037,1,3.00450778,11.76890087
180.3501158,1,3.005362034,11.77124977
180.4000051,1,3.006128311,11.77244568
180.4500173,1,3.007057428,11.77459145
180.5000294,1,3.00778985,11.77657509
180.5500416,1,3.008732319,11.77796841
180.6000538,1,3.009485006,11.7801857
180.6500659,1,3.010407209,11.78136253
180.7000781,1,3.011159897,11.78451824
180.7500902,1,3.011993885,11.78505421
180.8001024,1,3.012834787,11.78784847
180.8501146,1,3.01360774,11.78879261
180.9000038,1,3.014509678,11.79119492
180.950016,1,3.0152421,11.79332638
181.0000282,1,3.016157389,11.7951479
181.0500403,1,3.016889811,11.79811287
181.1000525,1,3.017798424,11.79933357
181.1500646,1,3.018578291,11.80211639
181.2000768,1,3.019459963,11.80330181
181.250089,1,3.020314217,11.80701256
181.3001011,1,3.021168709,11.80921459
181.3501133,1,3.022043467,11.81214046
181.4000026,1,3.022809744,11.81384182
181.4500147,1,3.023738623,11.81623363
181.5000269,1,3.024484634,11.81826401
181.550039,1,3.025406837,11.81967831
181.6000512,1,3.026152611,11.82284164
181.6500634,1,3.027047873,11.82401943
181.7000755,1,3.02781415,11.82678127
181.7500877,1,3.028675318,11.82768059
181.8000998,1,3.029536486,11.83007431
181.850112,1,3.030377388,11.83198452
181.9000013,1,3.031272411,11.83517742
181.9500134,1,3.032045364,11.83694172
182.0000256,1,3.032947302,11.83951283
182.0500378,1,3.033652544,11.84130478
182.1000499,1,3.034547567,11.84166336
182.1500621,1,3.035293579,11.84391689
182.2000742,1,3.036147833,11.84346771
182.2500864,1,3.03695488,11.84583473
182.3000986,1,3.037775278,11.84665585
182.3501107,1,3.03865695,11.84917259
182.4001229,1,3.039416313,11.85046768
182.4500122,1,3.040352106,11.85251904
182.5000243,1,3.041125059,11.85529232
182.5500365,1,3.042074442,11.85759926
182.6000486,1,3.042834044,11.86052418
182.6500608,1,3.043756247,11.86207199
182.700073,1,3.04451561,11.86491966
182.7500851,1,3.045383692,11.865942
182.8000973,1,3.046183825,11.86909771
182.8501094,1,3.047004223,11.87039375
182.9001216,1,3.047872305,11.87310696
182.9500109,1,3.048638582,11.87428474
183.000023,1,3.049560785,11.87672997
183.0500352,1,3.050299883,11.87892437
183.1000474,1,3.051262856,11.88108921
183.1500595,1,3.052035809,11.88421154
183.2000717,1,3.052951336,11.8857193
183.2500838,1,3.053730965,11.88908863
183.300096,1,3.054599047,11.89010239
183.3501082,1,3.055378914,11.89233494
183.4001203,1,3.056131601,11.89290714
183.4500096,1,3.057019949,11.89510059
183.5000218,1,3.057745457,11.89674854
183.5500339,1,3.058687925,11.8984623
183.6000461,1,3.059427023,11.90105915
183.6500582,1,3.060349226,11.90215111
183.7000704,1,3.061142683,11.90527248
183.7500826,1,3.062031031,11.90695477
183.8000947,1,3.062885523,11.91011429
183.8501069,1,3.063705921,11.91159153
183.900119,1,3.064573765,11.91408253
183.9500083,1,3.065319777,11.91518974
184.0000205,1,3.066235304,11.91727924
184.0500326,1,3.066947222,11.91971302
184.1000448,1,3.067862749,11.92077827
184.150057,1,3.068629026,11.92369652
184.2000691,1,3.069517136,11.92476463
184.2500813,1,3.070344448,11.92786598
184.3000934,1,3.071171761,11.92900181
184.3501056,1,3.072060108,11.9319582
184.4001178,1,3.072873831,11.93416977
184.450007,1,3.073789358,11.93701553
184.5000192,1,3.074535131,11.93873501
184.5500314,1,3.075470924,11.94037724
184.6000435,1,3.076196432,11.94269848
184.6500557,1,3.077105284,11.94382572
184.7000678,1,3.077844381,11.94654846
184.75008,1,3.07867837,11.94701767
184.8000922,1,3.079505682,11.94957733
184.8501043,1,3.080299139,11.95082855
184.9001165,1,3.081207752,11.9528017
184.9500058,1,3.08196044,11.95471954
185.0000179,1,3.082902908,11.95697975
185.0500301,1,3.083642006,11.95980358
185.1000422,1,3.084584713,11.96065807
185.1500544,1,3.085344076,11.96373558
185.2000666,1,3.086212158,11.96396065
185.2500787,1,3.087005377,11.96649551
185.3000909,1,3.087826014,11.96761417
185.350103,1,3.088687181,11.97019196
185.4001152,1,3.089419603,11.9710722
185.4500045,1,3.090341806,11.97257423
185.5000166,1,3.091094494,11.97456932
185.5500288,1,3.092036963,11.97560692
185.600041,1,3.09278965,11.97876549
185.6500531,1,3.093739033,11.97984982
185.7000653,1,3.094525576,11.98328781
185.7500774,1,3.095427513,11.9842329
185.8000896,1,3.096241236,11.98720741
185.8501018,1,3.097061634,11.98796272
185.9001139,1,3.097916126,11.99041462
185.9500032,1,3.0986619,11.99165535
186.0000154,1,3.099557161,11.99316883
186.0500275,1,3.100262403,11.99411869
186.1000397,1,3.101157427,11.99473476
186.1500518,1,3.101903439,11.99687767
186.200064,1,3.102784872,11.99725437
186.2500762,1,3.103625774,12.00088596
186.3000883,1,3.104486942,12.00212765
186.3501005,1,3.105354786,12.00487328
186.4001126,1,3.106168509,12.00610542
186.4500019,1,3.107070446,12.00829887
186.5000141,1,3.107802868,12.01004982
186.5500262,1,3.108718157,12.01164913
186.6000384,1,3.109443903,12.01345444
186.6500506,1,3.110352516,12.01416588
186.7000627,1,3.111105204,12.01662827
186.7500749,1,3.111952782,12.01661968
186.800087,1,3.112807274,12.01899338
186.8500992,1,3.113620996,12.02002525
186.9001114,1,3.114549875,12.02231789
186.9500006,1,3.115350008,12.02419281
187.0000128,1,3.116292715,12.02643394
187.050025,1,3.117052078,12.02783203
187.1000371,1,3.117987871,12.02897263
187.1500493,1,3.118713379,12.03133774
187.2000614,1,3.119581461,12.03164577
187.2500736,1,3.120340824,12.03328228
187.3000858,1,3.121134281,12.03346252
187.3500979,1,3.121981859,12.03464031
187.4001101,1,3.122700691,12.035182
187.4501222,1,3.123616219,12.03608894
187.5000115,1,3.124382257,12.03819656
187.5500237,1,3.12534523,12.03946114
187.6000358,1,3.126131773,12.04256153
187.650048,1,3.12706089,12.04334736
187.7000602,1,3.127854347,12.04567623
187.7500723,1,3.128701925,12.04624557
187.8000845,1,3.129515648,12.04817677
187.8500966,1,3.130275011,12.04868507
187.9001088,1,3.131163359,12.05000114
187.950121,1,3.131888866,12.05127621
188.0000102,1,3.132817984,12.05201149
188.0500224,1,3.133550167,12.05418682
188.1000346,1,3.134465694,12.05482197
188.1500467,1,3.135272741,12.0573225
188.2000589,1,3.13617444,12.0582428
188.250071,1,3.137022257,12.06076241
188.3000832,1,3.137869835,12.06180477
188.3500954,1,3.138717413,12.06394386
188.4001075,1,3.139490366,12.06497574
188.4501197,1,3.140392303,12.06614399
188.500009,1,3.141097546,12.06751251
188.5500211,1,3.142006159,12.06771278
188.6000333,1,3.142745256,12.06896877
188.6500454,1,3.143640518,12.0688448
188.7000576,1,3.144413471,12.07066345
188.7500698,1,3.145227194,12.07055283
188.8000819,1,3.146129131,12.0722208
188.8500941,1,3.14696312,12.07369614
188.9001062,1,3.147885323,12.07601452
188.9501184,1,3.1486516,12.07730579
189.0000077,1,3.149580479,12.07865715
189.0500198,1,3.150292635,12.08012962
189.100032,1,3.151214838,12.08031845
189.1500442,1,3.15194726,12.08269119
189.2000563,1,3.152821779,12.0824585
189.2500685,1,3.153628826,12.08458424
189.3000806,1,3.154449224,12.0850153
189.3500928,1,3.155317307,12.08708096
189.400105,1,3.156083584,12.08759594
189.4501171,1,3.157026052,12.08954334
189.5000064,1,3.15781951,12.0911293
189.5500186,1,3.158775568,12.09333611
189.6000307,1,3.15953517,12.09486961
189.6500429,1,3.160464048,12.09559536
189.700055,1,3.16121006,12.0978756
189.7500672,1,3.162111759,12.09817219
189.8000794,1,3.162891626,12.10025597
189.8500915,1,3.163691759,12.09990311
189.9001037,1,3.164552927,12.10109806
189.9501158,1,3.165312529,12.10155296
190.0000051,1,3.166207552,12.10305882
190.0500173,1,3.166919708,12.10331631
190.1000294,1,3.167868853,12.10389709
190.1500416,1,3.168655634,12.10577869
190.2000538,1,3.169577837,12.10656166
190.2500659,1,3.17037797,12.10844421
190.3000781,1,3.171245813,12.10917473
190.3500902,1,3.17206645,12.11103344
190.4001024,1,3.172825813,12.11084461
190.4501146,1,3.173707485,12.11124897
190.5000038,1,3.174432993,12.11223125
190.550016,1,3.175341606,12.11248112
190.6000282,1,3.176080704,12.1142807
190.6500403,1,3.176989317,12.11390305
190.7000525,1,3.17778945,12.11610699
190.7500646,1,3.178657532,12.11598396
190.8000768,1,3.179538965,12.11794567
190.850089,1,3.180373192,12.11942005
190.9001011,1,3.181274891,12.12145615
190.9501133,1,3.182054758,12.12241173
191.0000026,1,3.182963371,12.12347507
191.0500147,1,3.183689117,12.12468529
