N_cycles,Load,eyy,exx,Specimen_name
1250,80.116934,-0.000294485,0.00127589,
1250,77.392655,-0.000331048,0.00146151,
1250,177.852849,-0.00074758,0.0027006,
1250,351.887898,-0.00147009,0.00451209,
1250,517.585934,-0.00205824,0.00608607,
1300,622.229239,-0.00232619,0.00700478,
1300,629.735505,-0.00229242,0.00681891,
1300,522.95721,-0.00185588,0.00549688,
1300,344.652135,-0.00111479,0.00367136,
1300,182.180781,-0.00056598,0.00212872,
1300,79.991346,-0.000280539,0.00128492,
1300,76.726076,-0.000333215,0.0014766,
1300,179.330915,-0.000787497,0.00271101,
1300,350.699649,-0.00144496,0.00450695,
1300,516.281757,-0.002029,0.00610171,
1350,623.716967,-0.00236645,0.00703453,
1350,628.47963,-0.00225653,0.00681011,
1350,524.396635,-0.00186209,0.00553306,
1350,347.608268,-0.00114459,0.00369849,
1350,180.161723,-0.00055222,0.00211428,
1350,83.556094,-0.000289565,0.00132838,
1350,77.257407,-0.000332484,0.00148271,
1350,176.432746,-0.000767635,0.00271434,
1350,354.969618,-0.00147327,0.00454522,
1350,518.677578,-0.00204956,0.00611612,
1400,621.147255,-0.00231773,0.00703136,
1400,629.426366,-0.00232026,0.00681955,
1400,523.662432,-0.0018429,0.00551802,
1400,346.593909,-0.00110558,0.00370094,
1400,179.495144,-0.000564316,0.00211992,
1400,78.629207,-0.000296139,0.00131755,
1400,77.721114,-0.000338119,0.001491,
1400,175.418387,-0.000773281,0.00271341,
1400,355.307738,-0.00147464,0.00455714,
1400,518.213871,-0.0020534,0.00610616,
1450,622.992424,-0.00231969,0.00703107,
1450,629.15587,-0.0023089,0.00682702,
1450,524.493241,-0.00185159,0.00552228,
1450,346.999652,-0.00110861,0.00368949,
1450,181.011853,-0.000564215,0.00214178,
1450,79.972025,-0.0002902,0.00129797,
1450,76.320332,-0.000328687,0.0014916,
1450,180.847623,-0.000761212,0.00274457,
1450,353.742726,-0.00146794,0.00453422,
1450,516.629538,-0.002059,0.00610554,
1500,621.543338,-0.00232189,0.00705598,
1500,629.65822,-0.00231438,0.00684279,
1500,522.483843,-0.00185214,0.00553505,
1500,345.7631,-0.00111921,0.00370084,
1500,181.630129,-0.000560039,0.00215651,
1500,81.556358,-0.000299164,0.00132272,
1500,75.499184,-0.000330564,0.00151094,
1500,179.949191,-0.000763863,0.00275326,
1500,352.139073,-0.00147062,0.00454674,
1500,518.281495,-0.0020626,0.00613102,
1550,621.968404,-0.00235404,0.00703629,
1550,629.15587,-0.00230566,0.00685656,
1550,524.048855,-0.00185727,0.00552389,
1550,348.49704,-0.00110754,0.00370662,
1550,181.282349,-0.000565008,0.00213643,
1550,79.575942,-0.000311406,0.00132307,
1550,76.44592,-0.000332485,0.00151048,
1550,180.354935,-0.000760896,0.00275862,
1550,352.515835,-0.00147926,0.00454014,
1550,516.436326,-0.00206616,0.00613211,
1600,621.108613,-0.00235984,0.00703568,
1600,628.595557,-0.0022998,0.0068538,
1600,524.551204,-0.00185667,0.00553207,
1600,344.874328,-0.00108413,0.00369633,
1600,180.296971,-0.000560823,0.00214462,
1600,82.80257,-0.000288404,0.00134126,
1600,74.426862,-0.000349929,0.00150141,
1600,179.562768,-0.00078215,0.00274793,
1600,354.177452,-0.00144209,0.00455539,
1600,517.711522,-0.00204112,0.00613073,
