N_cycles,Load,eyy,exx,Specimen_name
7,358.852354,-0.00113226,0.00270417,
7,462.529749,-0.00143196,0.00344507,
7,604.17353,-0.00181908,0.00443099,
7,756.570062,-0.00222723,0.00543122,
8,901.059974,-0.00259997,0.00637849,
8,1013.162961,-0.00287473,0.00707893,
8,1092.110653,-0.00309547,0.00763782,
8,1148.882245,-0.00322567,0.00796887,
8,1165.595428,-0.00325556,0.0080369,
8,1141.375809,-0.00315964,0.00779005,
8,1069.649371,-0.00293552,0.00721307,
8,951.189389,-0.00257455,0.00631499,
8,795.661927,-0.00215335,0.00522586,
8,642.043169,-0.00176447,0.0042727,
8,513.692266,-0.00142067,0.00341937,
8,386.433309,-0.00110096,0.00260247,
8,293.107313,-0.000879336,0.00206854,
8,234.424184,-0.000732477,0.00170054,
8,207.712717,-0.000696391,0.00163669,
8,245.664254,-0.00083496,0.00196004,
8,319.485507,-0.00103737,0.00247675,
8,433.987536,-0.00137544,0.00330161,
8,587.605573,-0.00178701,0.00435856,
8,760.443985,-0.00225244,0.00551261,
9,921.231522,-0.00266866,0.00655405,
9,1043.98074,-0.00298037,0.00735591,
9,1141.911983,-0.00324863,0.00801373,
9,1203.929528,-0.00339485,0.00839616,
9,1222.227129,-0.0034232,0.00846985,
9,1198.674042,-0.00331888,0.0082012,
9,1114.97771,-0.00307208,0.00756079,
9,985.832743,-0.00268109,0.00656623,
9,815.084702,-0.00220413,0.00537271,
9,639.343024,-0.00174477,0.00424472,
9,491.946259,-0.00136992,0.00327894,
9,351.940211,-0.00099539,0.00235987,
9,238.882536,-0.000739393,0.0017162,
9,175.731417,-0.000584131,0.00134863,
9,151.80703,-0.000553961,0.00128692,
9,192.130225,-0.000702871,0.00164554,
9,282.698047,-0.000954003,0.00226352,
9,405.459827,-0.00130941,0.00315161,
9,574.911527,-0.00176771,0.00430836,
9,761.820629,-0.00227543,0.00557107,
10,937.81413,-0.00273073,0.0067185,
10,1079.189375,-0.00310552,0.00767461,
10,1186.511076,-0.00338129,0.00837774,
10,1259.672535,-0.00356633,0.00885646,
10,1283.65077,-0.0036055,0.00894127,
10,1245.186101,-0.00346305,0.00857117,
10,1152.08963,-0.00318434,0.00785417,
10,1016.297871,-0.00276565,0.00679241,
10,831.068289,-0.00225174,0.00550946,
10,641.922411,-0.0017572,0.00426205,
10,476.325076,-0.0013296,0.00319244,
10,327.489293,-0.000947803,0.00222743,
10,207.596791,-0.00065531,0.00151916,
10,140.740854,-0.000504209,0.00116543,
10,126.621941,-0.000503668,0.00116272,
10,172.292256,-0.000653233,0.00152671,
10,267.347401,-0.000929572,0.0021996,
10,400.600553,-0.00131167,0.00314676,
10,572.332144,-0.00176692,0.00432192,
10,759.584187,-0.00226865,0.00556627,
210,933.457149,-0.00301865,0.00772411,
210,1074.474922,-0.00342901,0.00875954,
210,1189.911682,-0.00373388,0.00955369,
210,1266.33852,-0.0039177,0.0100267,
210,1278.723733,-0.00393519,0.0100554,
210,1246.263285,-0.0038114,0.00972296,
210,1152.340811,-0.00349893,0.00894602,
210,1014.578259,-0.00309655,0.00789454,
210,842.506533,-0.0026018,0.0066317,
210,653.998196,-0.00208208,0.00530565,
210,477.20419,-0.00160034,0.00410321,
210,323.992165,-0.0011989,0.00308992,
210,212.412583,-0.000906611,0.00238621,
210,144.899727,-0.000754546,0.00199156,
210,129.157839,-0.000743797,0.00198001,
210,176.789248,-0.000902916,0.00236428,
210,271.375859,-0.00117776,0.00304128,
210,408.444947,-0.00158526,0.00407079,
210,585.311177,-0.00205923,0.00526603,
210,759.526223,-0.00254867,0.00650799,
410,931.97423,-0.0031008,0.00821599,
410,1077.745091,-0.00352511,0.0092899,
410,1193.43788,-0.00383072,0.0100908,
410,1264.729989,-0.00401259,0.0105511,
410,1278.984576,-0.00403705,0.0105961,
410,1247.205217,-0.00390107,0.0102677,
410,1152.20556,-0.00359301,0.00947244,
410,1011.631734,-0.00316739,0.00838389,
410,842.211881,-0.00268204,0.00714317,
410,656.239462,-0.00215332,0.00578982,
410,478.083304,-0.00166444,0.00455307,
410,321.944123,-0.00125682,0.00350968,
410,213.426942,-0.000974066,0.00280727,
410,143.967482,-0.000806194,0.00239286,
410,133.432638,-0.000952455,0.00277056,
410,272.129383,-0.00123631,0.00347294,
410,410.816621,-0.00164683,0.00451164,
410,587.760143,-0.00213044,0.00573465,
410,757.666547,-0.00261107,0.00696784,
610,933.19148,-0.00318099,0.00860016,
610,1080.411462,-0.00361551,0.00969974,
610,1196.007657,-0.00392459,0.0105029,
610,1263.348487,-0.00411386,0.0109661,
610,1280.593109,-0.00413494,0.0110186,
610,1245.86719,-0.0040038,0.0106718,
610,1154.243988,-0.00370052,0.00989642,
610,1012.298325,-0.0032522,0.00876904,
610,839.033518,-0.00277185,0.00751418,
610,659.084518,-0.00223682,0.00617205,
610,479.701454,-0.00173506,0.00488972,
610,319.277804,-0.00131871,0.00382952,
610,216.513493,-0.00104706,0.00315497,
610,146.788367,-0.000860802,0.0026946,
610,132.824022,-0.00086705,0.002705,
610,180.894988,-0.00101597,0.00309571,
610,276.751966,-0.0012995,0.0038075,
610,412.642471,-0.00171262,0.00485021,
610,592.213687,-0.00220698,0.00609997,
610,757.449182,-0.00268129,0.00731727,
810,932.37998,-0.00325964,0.00895857,
810,1082.710725,-0.00368883,0.0100718,
810,1193.645587,-0.00399608,0.0108691,
810,1263.247049,-0.00418445,0.0113471,
810,1280.395061,-0.00420855,0.0114011,
810,1242.659792,-0.00407158,0.0110504,
810,1153.065371,-0.00376842,0.0102541,
810,1011.568939,-0.00332914,0.00913604,
810,836.632839,-0.00281933,0.00783208,
810,658.248873,-0.00230516,0.00650601,
810,481.628742,-0.00179925,0.00522656,
810,318.108875,-0.00135544,0.00410443,
810,212.639606,-0.00107702,0.00342892,
810,150.845804,-0.000908574,0.00300417,
810,131.58747,-0.000895231,0.00296544,
810,179.740551,-0.00105901,0.00338934,
810,278.568153,-0.00134275,0.00410073,
810,413.067537,-0.00175985,0.0051617,
810,591.807941,-0.00225939,0.00642358,
810,757.492655,-0.00273571,0.00764202,
1010,931.911435,-0.00332877,0.00931975,
1010,1085.932591,-0.00377945,0.0104727,
1010,1193.67457,-0.00407976,0.0112593,
1010,1262.643246,-0.00427497,0.0117553,
1010,1280.187353,-0.00429406,0.0118025,
1010,1243.456811,-0.00415917,0.0114505,
1010,1152.649956,-0.00385105,0.0106543,
1010,1010.00873,-0.00340119,0.0095168,
1010,833.609047,-0.00288507,0.00818817,
1010,655.997947,-0.00236381,0.0068683,
1010,483.913473,-0.00185853,0.00558777,
1010,314.877413,-0.0013921,0.0044139,
1010,209.891175,-0.00112469,0.00374769,
1010,151.019694,-0.000952864,0.00332782,
1010,130.795304,-0.000933662,0.00327575,
1010,181.648512,-0.00110791,0.00371795,
1010,276.563585,-0.00137975,0.00441981,
1010,414.724327,-0.00182042,0.00551556,
1010,592.435881,-0.00230878,0.0067633,
1010,755.65713,-0.00279297,0.00801702,
1210,932.891998,-0.00335541,0.00966348,
1210,1088.975733,-0.00380205,0.0108113,
1210,1191.452582,-0.00410839,0.0115997,
1210,1263.846021,-0.00431168,0.0121138,
1210,1279.047372,-0.00432587,0.0121585,
1210,1242.500388,-0.00418852,0.0118045,
1210,1150.196114,-0.00388001,0.0109971,
1210,1008.124886,-0.00342699,0.00982988,
1210,832.865175,-0.00290989,0.00850336,
1210,652.751975,-0.00238501,0.00715031,
1210,482.102112,-0.00187632,0.00586683,
1210,318.669188,-0.00140808,0.00468726,
1210,205.162328,-0.00113471,0.00397757,
1210,149.734839,-0.000978644,0.00357755,
1210,130.075592,-0.000941459,0.00351556,
1210,178.827627,-0.00112802,0.00396174,
1210,279.587343,-0.0014067,0.00468283,
1210,415.289471,-0.00184088,0.00577553,
1210,592.928572,-0.00234245,0.0070436,
1210,757.173853,-0.002832,0.00830154,
1410,934.027131,-0.00342508,0.0100218,
1410,1089.94181,-0.00386597,0.0111775,
1410,1191.259366,-0.00418022,0.0119702,
1410,1263.416113,-0.004382,0.0124993,
1410,1280.950561,-0.00440957,0.0125585,
1410,1241.408713,-0.0042522,0.0121657,
1410,1149.089953,-0.00395622,0.0113737,
1410,1010.375838,-0.00349924,0.0102014,
1410,830.995834,-0.00296179,0.00882331,
1410,649.60261,-0.00243838,0.00747597,
1410,481.198846,-0.00193319,0.00619322,
1410,315.703392,-0.00144425,0.00497596,
1410,200.563899,-0.00115773,0.00424276,
1410,149.76382,-0.00100325,0.00386942,
1410,128.346351,-0.000991858,0.0037992,
1410,175.209746,-0.00115618,0.00422905,
1410,278.67925,-0.00145826,0.00499655,
1410,417.564539,-0.00188627,0.00608155,
1410,586.571887,-0.00238196,0.00733097,
1410,757.540958,-0.00289039,0.00864504,
1610,935.993086,-0.00350975,0.0104112,
1610,1088.449221,-0.00395696,0.011549,
1610,1191.370465,-0.00427942,0.0123935,
1610,1264.498128,-0.00448489,0.0129014,
1610,1280.172862,-0.00450393,0.0129643,
1610,1239.742219,-0.00435653,0.0125801,
1610,1148.843603,-0.00404273,0.0117712,
1610,1006.777213,-0.00359065,0.0105873,
1610,829.928329,-0.00304556,0.00919177,
1610,643.733779,-0.00249326,0.00780013,
1610,483.348328,-0.00201175,0.00654174,
1610,315.568144,-0.00151013,0.00528157,
1610,198.69941,-0.00122648,0.00456353,
1610,146.967087,-0.00105884,0.00415164,
1610,128.32703,-0.0012042,0.0045279,
1610,278.51502,-0.00151774,0.00531212,
1610,418.057229,-0.0024476,0.00767769,
1610,755.95178,-0.00295579,0.00899107,
1810,937.94455,-0.00358338,0.0107663,
1810,1087.632886,-0.00401918,0.0119143,
1810,1191.491225,-0.0043461,0.0127641,
1810,1265.725056,-0.00456405,0.0133083,
1810,1278.641616,-0.00457902,0.0133469,
1810,1242.891652,-0.00445053,0.0129756,
1810,1145.351225,-0.00411323,0.0121185,
1810,1004.231608,-0.00365567,0.0109499,
1810,832.700943,-0.00311357,0.00954887,
1810,639.628013,-0.00254357,0.00809598,
1810,476.489306,-0.00205554,0.00684716,
1810,317.587204,-0.00157436,0.00561294,
1810,191.507119,-0.00124815,0.004789,
1810,142.165787,-0.00110161,0.00444536,
1810,129.360711,-0.00107518,0.00437077,
1810,170.712753,-0.00123034,0.00478554,
1810,278.399093,-0.00156928,0.00560977,
1810,418.501616,-0.00199846,0.00670499,
1810,583.403206,-0.00248871,0.0079536,
1810,757.589261,-0.00303236,0.0093578,
2010,942.132469,-0.00365627,0.0110938,
2010,1085.633107,-0.00409663,0.0122156,
2010,1192.867892,-0.0044456,0.0131159,
2010,1271.565041,-0.00465206,0.0136512,
2010,1278.211708,-0.00466361,0.0136717,
2010,1244.456708,-0.00452237,0.0133218,
2010,1150.626019,-0.00420382,0.0124724,
2010,1001.743969,-0.00373065,0.0112368,
2010,831.681742,-0.00319632,0.00987267,
2010,639.89851,-0.00261557,0.00839139,
2010,472.547784,-0.00211554,0.00712618,
2010,318.611225,-0.00164225,0.00590527,
2010,188.642761,-0.00128168,0.00503187,
2010,136.693078,-0.00115169,0.00469788,
2010,130.505487,-0.00113376,0.00465584,
2010,168.804792,-0.0012901,0.00505098,
2010,276.500791,-0.00162593,0.0058916,
2010,418.912191,-0.00206271,0.00697098,
2010,580.930089,-0.00255569,0.00823551,
2010,760.052729,-0.00311519,0.00967027,
