Machine_Displacement,Machine_Load,MD_index--1,v--1,MD_Load--1,Specimen_name
0.523886979,0.391610626,,,,
0.524639666,0.392610291,,,,
0.525582194,0.393803741,,,,
0.526321352,0.395072876,,,,
0.527270675,0.396072388,,,,
0.528030157,0.397337982,,,,
0.528932035,0.398033569,,,,
0.529738963,0.399439545,,,,
0.530600131,0.400287933,,,,
0.531420648,0.401307495,,,,
0.532186925,0.402245911,,,,
0.533095539,0.403300842,,,,
0.533827901,0.404364502,,,,
0.534756899,0.405853485,,,,
0.535502791,0.406638214,,,,
0.536418259,0.407675354,,,,
0.537204862,0.40898111,,,,
0.538052499,0.40994696,,,,
0.538906872,0.410850952,,,,
0.539693475,0.41186972,,,,
0.540595353,0.412985565,,,,
