Machine_Displacement,Machine_Load,MD_index--1,v--1,MD_Load--1,Specimen_name
0.488849491,0.272025543,,,,
0.489629298,0.272542114,,,,
0.490537971,0.273314636,,,,
0.491317779,0.273655884,,,,
0.492158622,0.274750763,,,,
0.493026584,0.275220001,,,,
0.493819982,0.276186371,,,,
0.49472183,0.276491394,,,,
0.495481312,0.277156342,,,,
0.49641031,0.277653503,,,,
0.497129112,0.278189331,,,,
0.498037755,0.27868866,,,,
0.498810798,0.279653198,,,,
0.499699116,0.280063995,,,,
0.500512838,0.281035889,,,,
0.501326561,0.281675476,,,,
0.502201319,0.28212677,,,,
0.502954006,0.2827323,,,,
0.503869414,0.283216034,,,,
0.504615307,0.283718018,,,,
0.505544305,0.284309113,,,,
0.506296992,0.28491806,,,,
0.507205665,0.285499725,,,,
0.507985473,0.286578857,,,,
0.508839905,0.287127991,,,,
0.509673953,0.287615509,,,,
0.510480881,0.288275726,,,,
0.511376023,0.289095978,,,,
0.512149036,0.289372681,,,,
0.513078034,0.289910706,,,,
0.513823926,0.290413177,,,,
0.514766514,0.29108606,,,,
0.515525997,0.292094696,,,,
0.51643461,0.292363617,,,,
0.517228007,0.293129547,,,,
0.51809597,0.2937659,,,,
0.518909693,0.29443924,,,,
0.519682705,0.294848358,,,,
0.520584583,0.295447083,,,,
0.521316946,0.295898865,,,,
0.522259533,0.296432495,,,,
0.522998631,0.297324829,,,,
0.523927629,0.297924896,,,,
0.524700642,0.298614349,,,,
0.525561869,0.299018829,,,,
0.526409507,0.299872681,,,,
0.52720964,0.30007489,,,,
0.528084397,0.300670807,,,,
0.528837085,0.301243164,,,,
0.529766083,0.301484406,,,,
0.53049165,0.302353485,,,,
0.531413853,0.303218323,,,,
0.532186925,0.303556122,,,,
0.533082008,0.304160095,,,,
0.533902526,0.30493045,,,,
0.534743369,0.305618958,,,,
0.535618067,0.306082001,,,,
0.536418259,0.306616425,,,,
0.537333667,0.307120087,,,,
0.538072824,0.307898621,,,,
0.539001822,0.308548676,,,,
0.539734185,0.309266907,,,,
0.540649593,0.309734894,,,,
0.54140228,0.310268768,,,,
0.542270243,0.310990448,,,,
0.543104351,0.311685059,,,,
0.543904483,0.31220993,,,,
0.544799566,0.312670471,,,,
0.545579374,0.313121399,,,,
0.546494842,0.313908203,,,,
0.547213614,0.314700836,,,,
0.548142612,0.315209167,,,,
0.54888171,0.315879974,,,,
