Nb of cycle	Image name	Date	Time	Time [ms]	ai0	ai1	ai2	ai3	ai4	ai5	ai6	ai7	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1539_0.tif	2020.11.03	05:57:49	,194	3,156881	-64,578509	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1540_0.tif	2020.11.03	05:57:49	,445	3,441195	-64,429368	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1541_0.tif	2020.11.03	05:57:49	,694	3,705788	-64,308576	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1542_0.tif	2020.11.03	05:57:49	,945	3,917792	-64,185319	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1543_0.tif	2020.11.03	05:57:50	,194	4,108430	-64,085481	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1544_0.tif	2020.11.03	05:57:50	,446	4,213610	-64,011526	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1545_0.tif	2020.11.03	05:57:50	,695	4,266200	-63,988107	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1546_0.tif	2020.11.03	05:57:50	,944	4,233331	-63,988107	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1547_0.tif	2020.11.03	05:57:51	,194	4,162664	-63,999201	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1548_0.tif	2020.11.03	05:57:51	,445	4,001607	-64,027550	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1549_0.tif	2020.11.03	05:57:51	,695	3,812612	-64,085481	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1550_0.tif	2020.11.03	05:57:51	,944	3,574314	-64,160667	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1551_0.tif	2020.11.03	05:57:52	,194	3,288356	-64,253110	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1552_0.tif	2020.11.03	05:57:52	,444	2,992537	-64,355414	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1553_0.tif	2020.11.03	05:57:52	,695	2,678641	-64,479903	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1554_0.tif	2020.11.03	05:57:52	,944	2,349954	-64,624114	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1555_0.tif	2020.11.03	05:57:53	,196	2,024554	-64,753534	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1556_0.tif	2020.11.03	05:57:53	,445	1,713944	-64,901443	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1557_0.tif	2020.11.03	05:57:53	,696	1,409909	-65,041956	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1558_0.tif	2020.11.03	05:57:53	,945	1,107517	-65,198492	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1559_0.tif	2020.11.03	05:57:54	,194	0,885653	-65,308191	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1560_0.tif	2020.11.03	05:57:54	,444	0,698301	-65,400634	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1561_0.tif	2020.11.03	05:57:54	,694	0,553679	-65,490612	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1562_0.tif	2020.11.03	05:57:54	,945	0,451786	-65,546078	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1563_0.tif	2020.11.03	05:57:55	,194	0,450142	-65,579357	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1564_0.tif	2020.11.03	05:57:55	,444	0,491228	-65,575659	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1565_0.tif	2020.11.03	05:57:55	,694	0,586547	-65,568264	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1566_0.tif	2020.11.03	05:57:55	,947	0,745961	-65,507868	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1567_0.tif	2020.11.03	05:57:56	,195	0,964538	-65,453635	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1568_0.tif	2020.11.03	05:57:56	,444	1,209410	-65,396936	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1569_0.tif	2020.11.03	05:57:56	,694	1,480577	-65,305726	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1570_0.tif	2020.11.03	05:57:56	,945	1,786256	-65,214516	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1571_0.tif	2020.11.03	05:57:57	,195	2,105082	-65,072770	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014000__1572_0.tif	2020.11.03	05:57:57	,446	2,407474	-64,947048	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1573_0.tif	2020.11.03	07:11:33	,761	2,788751	-64,732581	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1574_0.tif	2020.11.03	07:11:34	,009	3,096074	-64,590835	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1575_0.tif	2020.11.03	07:11:34	,259	3,395179	-64,470043	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1576_0.tif	2020.11.03	07:11:34	,509	3,656485	-64,306111	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1577_0.tif	2020.11.03	07:11:34	,759	3,896427	-64,155737	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1578_0.tif	2020.11.03	07:11:35	,009	4,068988	-64,073155	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1579_0.tif	2020.11.03	07:11:35	,261	4,195532	-64,036178	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1580_0.tif	2020.11.03	07:11:35	,508	4,251409	-63,991805	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1581_0.tif	2020.11.03	07:11:35	,760	4,239905	-63,953595	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1582_0.tif	2020.11.03	07:11:36	,009	4,187315	-63,965921	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1583_0.tif	2020.11.03	07:11:36	,259	4,045980	-64,010294	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1584_0.tif	2020.11.03	07:11:36	,511	3,843837	-64,046038	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1585_0.tif	2020.11.03	07:11:36	,761	3,625260	-64,128621	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1586_0.tif	2020.11.03	07:11:37	,010	3,354093	-64,246947	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1587_0.tif	2020.11.03	07:11:37	,259	3,061562	-64,328297	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1588_0.tif	2020.11.03	07:11:37	,508	2,746022	-64,444159	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1589_0.tif	2020.11.03	07:11:37	,759	2,425552	-64,558788	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1590_0.tif	2020.11.03	07:11:38	,011	2,085361	-64,682045	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1591_0.tif	2020.11.03	07:11:38	,260	1,778038	-64,815163	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1592_0.tif	2020.11.03	07:11:38	,511	1,469072	-65,013607	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1593_0.tif	2020.11.03	07:11:38	,759	1,192975	-65,136864	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1594_0.tif	2020.11.03	07:11:39	,012	0,943173	-65,258888	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1595_0.tif	2020.11.03	07:11:39	,259	0,734457	-65,351331	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1596_0.tif	2020.11.03	07:11:39	,509	0,584904	-65,457332	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1597_0.tif	2020.11.03	07:11:39	,761	0,473150	-65,518961	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1598_0.tif	2020.11.03	07:11:40	,010	0,464933	-65,526356	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1599_0.tif	2020.11.03	07:11:40	,258	0,453429	-65,555938	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1600_0.tif	2020.11.03	07:11:40	,509	0,563539	-65,528822	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1601_0.tif	2020.11.03	07:11:40	,759	0,711449	-65,500472	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1602_0.tif	2020.11.03	07:11:41	,012	0,903731	-65,468426	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1603_0.tif	2020.11.03	07:11:41	,262	1,130525	-65,411727	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1604_0.tif	2020.11.03	07:11:41	,508	1,423056	-65,324215	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1605_0.tif	2020.11.03	07:11:41	,759	1,712301	-65,198492	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1606_0.tif	2020.11.03	07:11:42	,009	2,021267	-65,074003	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1607_0.tif	2020.11.03	07:11:42	,261	2,349954	-64,955676	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
14500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000014500__1608_0.tif	2020.11.03	07:11:42	,511	2,662207	-64,796674	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1609_0.tif	2020.11.03	08:25:18	,545	2,732875	-64,727650	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1610_0.tif	2020.11.03	08:25:18	,796	3,025406	-64,596998	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1611_0.tif	2020.11.03	08:25:19	,045	3,332729	-64,440461	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1612_0.tif	2020.11.03	08:25:19	,295	3,612113	-64,290087	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1613_0.tif	2020.11.03	08:25:19	,544	3,848767	-64,144644	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1614_0.tif	2020.11.03	08:25:19	,795	4,036119	-64,048503	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1615_0.tif	2020.11.03	08:25:20	,043	4,185672	-63,993038	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1616_0.tif	2020.11.03	08:25:20	,292	4,243192	-63,922781	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1617_0.tif	2020.11.03	08:25:20	,545	4,256339	-63,895665	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1618_0.tif	2020.11.03	08:25:20	,794	4,202106	-63,940037	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1619_0.tif	2020.11.03	08:25:21	,044	4,049266	-63,959758	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1620_0.tif	2020.11.03	08:25:21	,294	3,904644	-64,017689	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1621_0.tif	2020.11.03	08:25:21	,545	3,667989	-64,044806	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1622_0.tif	2020.11.03	08:25:21	,796	3,403396	-64,159435	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1623_0.tif	2020.11.03	08:25:22	,044	3,124012	-64,255575	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1624_0.tif	2020.11.03	08:25:22	,292	2,818333	-64,364042	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1625_0.tif	2020.11.03	08:25:22	,544	2,483072	-64,476206	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1626_0.tif	2020.11.03	08:25:22	,793	2,162602	-64,608091	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1627_0.tif	2020.11.03	08:25:23	,045	1,838846	-64,790511	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1628_0.tif	2020.11.03	08:25:23	,295	1,526593	-64,943350	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1629_0.tif	2020.11.03	08:25:23	,544	1,265286	-65,041956	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1630_0.tif	2020.11.03	08:25:23	,793	0,999050	-65,189864	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1631_0.tif	2020.11.03	08:25:24	,043	0,754178	-65,350099	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1632_0.tif	2020.11.03	08:25:24	,293	0,578330	-65,427751	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1633_0.tif	2020.11.03	08:25:24	,545	0,464933	-65,510333	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1634_0.tif	2020.11.03	08:25:24	,793	0,448499	-65,511566	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1635_0.tif	2020.11.03	08:25:25	,043	0,474794	-65,533752	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1636_0.tif	2020.11.03	08:25:25	,296	0,537244	-65,526356	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1637_0.tif	2020.11.03	08:25:25	,543	0,685154	-65,468426	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1638_0.tif	2020.11.03	08:25:25	,793	0,867575	-65,419123	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1639_0.tif	2020.11.03	08:25:26	,046	1,077935	-65,395704	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1640_0.tif	2020.11.03	08:25:26	,295	1,354032	-65,292168	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1641_0.tif	2020.11.03	08:25:26	,543	1,662998	-65,187399	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1642_0.tif	2020.11.03	08:25:26	,793	1,975251	-65,101119	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1643_0.tif	2020.11.03	08:25:27	,043	2,289147	-64,940885	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015000__1644_0.tif	2020.11.03	08:25:27	,293	2,598113	-64,826256	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1645_0.tif	2020.11.03	09:39:03	,590	2,982677	-64,595765	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1646_0.tif	2020.11.03	09:39:03	,839	3,283426	-64,440461	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1647_0.tif	2020.11.03	09:39:04	,087	3,567740	-64,275297	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1648_0.tif	2020.11.03	09:39:04	,337	3,807681	-64,139714	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1649_0.tif	2020.11.03	09:39:04	,590	3,998320	-64,021387	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1650_0.tif	2020.11.03	09:39:04	,837	4,136369	-63,958526	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1651_0.tif	2020.11.03	09:39:05	,089	4,246479	-63,906758	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1652_0.tif	2020.11.03	09:39:05	,338	4,256339	-63,874711	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1653_0.tif	2020.11.03	09:39:05	,588	4,213610	-63,890734	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1654_0.tif	2020.11.03	09:39:05	,838	4,113360	-63,903060	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1655_0.tif	2020.11.03	09:39:06	,087	3,955591	-63,959758	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1656_0.tif	2020.11.03	09:39:06	,337	3,727153	-64,005363	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1657_0.tif	2020.11.03	09:39:06	,587	3,465847	-64,074387	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
15500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000015500__1658_0.tif	2020.11.03	09:39:06	,838	3,183176	-64,189017	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
