N_cycles,Load,eyy,exx,Specimen_name
3610,440.498773,-0.00203237,0.00561851,
3610,303.183289,-0.0016565,0.00464028,
3610,196.274608,-0.00140101,0.00395717,
3610,136.939422,-0.00125173,0.00356373,
3610,110.628879,-0.00120577,0.0034466,
3610,138.142163,-0.0013139,0.0037271,
3610,214.731119,-0.00152741,0.00430114,
3610,322.857047,-0.00185061,0.00516379,
3610,465.775708,-0.00224488,0.00620071,
3610,611.534922,-0.00265804,0.00728423,
3610,763.235915,-0.00310072,0.00843688,
3810,906.92402,-0.00316421,0.00863604,
3810,991.4891,-0.00352501,0.00957366,
3810,1065.891334,-0.00377705,0.0102564,
3810,1090.052909,-0.00396717,0.0107462,
3810,1064.780347,-0.00400144,0.0108415,
3810,1002.260818,-0.00390095,0.0105873,
3810,883.033114,-0.00369288,0.0100165,
3810,735.118584,-0.00334417,0.00907969,
3810,587.175676,-0.00290778,0.00793371,
3810,442.044467,-0.00250694,0.0068877,
3810,299.236945,-0.00209553,0.00579702,
3810,196.033094,-0.00171126,0.00479233,
3810,135.282636,-0.00146598,0.00412999,
3810,111.020132,-0.001311,0.00371738,
3810,140.354432,-0.00127163,0.0036129,
3810,212.827987,-0.00137501,0.00389353,
3810,322.90535,-0.00158697,0.00445717,
3810,466.983282,-0.0019118,0.00533478,
3810,611.771607,-0.00230262,0.00636287,
3810,765.530321,-0.00271829,0.00745378,
4010,905.441102,-0.00339385,0.00948122,
4010,992.662879,-0.00365958,0.0101794,
4010,1068.480418,-0.00383775,0.0106612,
4010,1088.260836,-0.00387416,0.0107461,
4010,1064.321461,-0.00378493,0.0105018,
4010,1000.352823,-0.00357074,0.00994147,
4010,882.97032,-0.00321348,0.00900484,
4010,733.423139,-0.00278993,0.00786416,
4010,586.697475,-0.00238914,0.00680625,
4010,441.513135,-0.0019749,0.00571053,
4010,300.367232,-0.00158686,0.00471179,
4010,195.443799,-0.00133297,0.00405594,
4010,138.857044,-0.00117274,0.00366263,
4010,109.44063,-0.00111568,0.00353755,
4010,139.001953,-0.00122878,0.00384691,
4010,214.489604,-0.00142833,0.00439923,
4010,322.311225,-0.00175232,0.0052801,
4010,469.021667,-0.00215356,0.00633877,
4010,611.404503,-0.00254927,0.00740079,
4010,763.984616,-0.00299838,0.00857409,
4210,908.358634,-0.00344279,0.00953392,
4210,989.392721,-0.00369719,0.0102089,
4210,1066.693178,-0.00388946,0.0107135,
4210,1088.632775,-0.00390838,0.0107869,
4210,1062.427952,-0.00381883,0.0105273,
4210,999.860125,-0.00361372,0.00996997,
4210,882.265089,-0.00325249,0.0090387,
4210,733.988287,-0.0028169,0.00788509,
4210,585.05034,-0.00242099,0.00684747,
4210,438.914436,-0.00201048,0.00574211,
4210,296.628591,-0.00163061,0.00475404,
4210,195.308551,-0.00138969,0.00411294,
4210,136.519188,-0.0012355,0.00369737,
4210,107.875618,-0.00118465,0.00358233,
4210,140.972708,-0.00130681,0.00388986,
4210,214.257751,-0.00151998,0.00445843,
4210,324.624932,-0.00184542,0.00533747,
4210,472.026112,-0.00224136,0.00638034,
4210,610.795884,-0.00264091,0.00744157,
4210,767.646005,-0.00309606,0.00861378,
4410,908.397277,-0.00351825,0.00954948,
4410,994.029873,-0.00377212,0.0102101,
4410,1065.408296,-0.00395206,0.010702,
4410,1089.309029,-0.00399085,0.0107933,
4410,1063.123527,-0.00389104,0.0105388,
4410,998.947186,-0.00367092,0.0099507,
4410,880.473031,-0.00331866,0.0090261,
4410,731.399234,-0.00288457,0.00787478,
4410,584.905431,-0.00249461,0.00683022,
4410,439.928798,-0.00207232,0.0057274,
4410,296.309792,-0.00169926,0.00474028,
