 Machine_Time  ,Machine_N_cycles,Machine_Displacement,Machine_Load,MD_index--# ,u--#,v--#,eyy--#,exx--#,exy--#,MD_N_cycles--# ,MD_Load--# ,Crack_length,Crack_N_cycles,Crack_Displacement,Crack_Load ,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips ,Specimen_name
,56488,0.849794655,1.565976074,,,,,,,,,,,,,,,,,,,,
,56488,0.895788544,1.683628662,,,,,,,,,,,,,,,,,,,,
,56488,0.925929868,1.762412842,,,,,,,,,,,,,,,,,,,,
,56488,0.939663558,1.794931885,,,,,,,,,,,,,,,,,,,,
,56488,0.935208809,1.783744751,,,,,,,,,,,,,,,,,,,,
,56488,0.911811716,1.71699353,,,,,,,,,,,,,,,,,,,,
,56488,0.872173172,1.607121094,,,,,,,,,,,,,,,,,,,,
,56488,0.81965694,1.459221313,,,,,,,,,,,,,,,,,,,,
,56488,0.755558896,1.283746216,,,,,,,,,,,,,,,,,,,,
,56488,0.686698419,1.096316772,,,,,,,,,,,,,,,,,,,,
,56488,0.617502606,0.903936157,,,,,,,,,,,,,,,,,,,,
,56488,0.545555376,0.712343079,,,,,,,,,,,,,,,,,,,,
,56488,0.480481976,0.530219849,,,,,,,,,,,,,,,,,,,,
,56488,0.423034275,0.375888794,,,,,,,,,,,,,,,,,,,,
,56488,0.381678343,0.265857269,,,,,,,,,,,,,,,,,,,,
,56488,0.357583922,0.201269196,,,,,,,,,,,,,,,,,,,,
,56489,0.349047768,0.18104686,,,,,,,,,,,,,,,,,,,,
,56489,0.357481826,0.205028763,,,,,,,,,,,,,,,,,,,,
,56489,0.38577168,0.285617798,,,,,,,,,,,,,,,,,,,,
,56489,0.427784777,0.407746429,,,,,,,,,,,,,,,,,,,,
,56489,0.481345516,0.561515686,,,,,,,,,,,,,,,,,,,,
,56489,0.546059746,0.741466553,,,,,,,,,,,,,,,,,,,,
,56489,0.617181533,0.931407532,,,,,,,,,,,,,,,,,,,,
,56489,0.684706843,1.118893188,,,,,,,,,,,,,,,,,,,,
,56489,0.752263528,1.302636353,,,,,,,,,,,,,,,,,,,,
,56489,0.817000866,1.475060059,,,,,,,,,,,,,,,,,,,,
,56489,0.867990369,1.614195679,,,,,,,,,,,,,,,,,,,,
,56489,0.908017159,1.715570923,,,,,,,,,,,,,,,,,,,,
,56489,0.93239994,1.779237549,,,,,,,,,,,,,,,,,,,,
,56489,0.937756209,1.791682373,,,,,,,,,,,,,,,,,,,,
,56489,0.92794525,1.76150061,,,,,,,,,,,,,,,,,,,,
,56489,0.898656261,1.678135742,,,,,,,,,,,,,,,,,,,,
,56489,0.851476216,1.549242676,,,,,,,,,,,,,,,,,,,,
,56489,0.794915832,1.390202759,,,,,,,,,,,,,,,,,,,,
,56489,0.727141625,1.208876221,,,,,,,,,,,,,,,,,,,,
,56489,0.659123063,1.016731628,,,,,,,,,,,,,,,,,,,,
,56489,0.588175666,0.825403687,,,,,,,,,,,,,,,,,,,,
,56489,0.519078283,0.636059082,,,,,,,,,,,,,,,,,,,,
,56489,0.455561269,0.462469543,,,,,,,,,,,,,,,,,,,,
,56489,0.404442108,0.325269653,,,,,,,,,,,,,,,,,,,,
,56489,0.370312482,0.23347554,,,,,,,,,,,,,,,,,,,,
,56489,0.352545088,0.185110199,,,,,,,,,,,,,,,,,,,,
,56490,0.350880611,0.182361206,,,,,,,,,,,,,,,,,,,,
,56490,0.366193068,0.230477844,,,,,,,,,,,,,,,,,,,,
,56490,0.399938232,0.326170868,,,,,,,,,,,,,,,,,,,,
,56490,0.447202474,0.463209564,,,,,,,,,,,,,,,,,,,,
,56490,0.505971198,0.631121948,,,,,,,,,,,,,,,,,,,,
,56490,0.574167061,0.815042664,,,,,,,,,,,,,,,,,,,,
,56490,0.643208623,1.004879944,,,,,,,,,,,,,,,,,,,,
,56490,0.71206619,1.191421387,,,,,,,,,,,,,,,,,,,,
,56490,0.777585781,1.372433472,,,,,,,,,,,,,,,,,,,,
,56490,0.837882631,1.534006592,,,,,,,,,,,,,,,,,,,,
,56490,0.88573026,1.659174438,,,,,,,,,,,,,,,,,,,,
,56490,0.920360559,1.746767822,,,,,,,,,,,,,,,,,,,,
,56490,0.937267439,1.789199585,,,,,,,,,,,,,,,,,,,,
,56490,0.936039549,1.786529541,,,,,,,,,,,,,,,,,,,,
,56490,0.916653138,1.732161621,,,,,,,,,,,,,,,,,,,,
,56490,0.879865198,1.629650635,,,,,,,,,,,,,,,,,,,,
,56490,0.829594617,1.485706055,,,,,,,,,,,,,,,,,,,,
,56490,0.767531979,1.316543579,,,,,,,,,,,,,,,,,,,,
,56490,0.70078671,1.131128296,,,,,,,,,,,,,,,,,,,,
,56490,0.629203045,0.938468872,,,,,,,,,,,,,,,,,,,,
,56490,0.558778644,0.746940186,,,,,,,,,,,,,,,,,,,,
,56490,0.491797167,0.563253296,,,,,,,,,,,,,,,,,,,,
,56490,0.432705128,0.400655609,,,,,,,,,,,,,,,,,,,,
,56490,0.387378037,0.281028961,,,,,,,,,,,,,,,,,,,,
,56490,0.360585749,0.208041107,,,,,,,,,,,,,,,,,,,,
,56491,0.347867608,0.177651138,,,,,,,,,,,,,,,,,,,,
,56491,0.353123993,0.192491287,,,,,,,,,,,,,,,,,,,,
,56491,0.377551478,0.264103638,,,,,,,,,,,,,,,,,,,,
,56491,0.416356314,0.376733185,,,,,,,,,,,,,,,,,,,,
,56491,0.469649589,0.52627832,,,,,,,,,,,,,,,,,,,,
,56491,0.533228391,0.704531982,,,,,,,,,,,,,,,,,,,,
,56491,0.600560801,0.890446228,,,,,,,,,,,,,,,,,,,,
,56491,0.66988694,1.078937012,,,,,,,,,,,,,,,,,,,,
,56491,0.737908471,1.265532959,,,,,,,,,,,,,,,,,,,,
,56491,0.803709729,1.439394409,,,,,,,,,,,,,,,,,,,,
,56491,0.858958869,1.588332275,,,,,,,,,,,,,,,,,,,,
,56491,0.901311636,1.698593262,,,,,,,,,,,,,,,,,,,,
,56491,0.929037458,1.769057129,,,,,,,,,,,,,,,,,,,,
,56491,0.938967569,1.791899414,,,,,,,,,,,,,,,,,,,,
,56491,0.930868089,1.771681641,,,,,,,,,,,,,,,,,,,,
,56491,0.903946173,1.695565552,,,,,,,,,,,,,,,,,,,,
,56491,0.860677683,1.574737427,,,,,,,,,,,,,,,,,,,,
,56491,0.805707299,1.422591553,,,,,,,,,,,,,,,,,,,,
,56491,0.741729862,1.244325195,,,,,,,,,,,,,,,,,,,,
,56491,0.671218324,1.05385498,,,,,,,,,,,,,,,,,,,,
,56491,0.603023858,0.86394989,,,,,,,,,,,,,,,,,,,,
,56491,0.53260097,0.673427856,,,,,,,,,,,,,,,,,,,,
,56491,0.466619444,0.495366974,,,,,,,,,,,,,,,,,,,,
,56491,0.415030867,0.350424164,,,,,,,,,,,,,,,,,,,,
,56491,0.376681244,0.248611557,,,,,,,,,,,,,,,,,,,,
,56491,0.354650605,0.191713577,,,,,,,,,,,,,,,,,,,,
,56492,0.35006777,0.181157318,,,,,,,,,,,,,,,,,,,,
,56492,0.362485647,0.217499939,,,,,,,,,,,,,,,,,,,,
,56492,0.392535323,0.305508026,,,,,,,,,,,,,,,,,,,,
,56492,0.438298273,0.436730957,,,,,,,,,,,,,,,,,,,,
,56492,0.494881708,0.595237366,,,,,,,,,,,,,,,,,,,,
,56492,0.560879707,0.77874884,,,,,,,,,,,,,,,,,,,,
,56492,0.629051006,0.968045166,,,,,,,,,,,,,,,,,,,,
,56492,0.698104501,1.155358032,,,,,,,,,,,,,,,,,,,,
,56492,0.765215664,1.339057373,,,,,,,,,,,,,,,,,,,,
,56492,0.828019518,1.506384277,,,,,,,,,,,,,,,,,,,,
,56492,0.878569495,1.638862549,,,,,,,,,,,,,,,,,,,,
,56492,0.914286065,1.733495605,,,,,,,,,,,,,,,,,,,,
,56492,0.935484481,1.786639526,,,,,,,,,,,,,,,,,,,,
,56492,0.937049859,1.791748657,,,,,,,,,,,,,,,,,,,,
,56492,0.923309417,1.748616699,,,,,,,,,,,,,,,,,,,,
,56492,0.890030758,1.656349976,,,,,,,,,,,,,,,,,,,,
,56492,0.839922519,1.518278809,,,,,,,,,,,,,,,,,,,,
,56492,0.78214705,1.354556152,,,,,,,,,,,,,,,,,,,,
,56492,0.714623951,1.17256189,,,,,,,,,,,,,,,,,,,,
,56492,0.644558691,0.979141479,,,,,,,,,,,,,,,,,,,,
,56492,0.573903322,0.788377197,,,,,,,,,,,,,,,,,,,,
,56492,0.504863972,0.600916016,,,,,,,,,,,,,,,,,,,,
,56492,0.443185127,0.431109406,,,,,,,,,,,,,,,,,,,,
,56492,0.397300726,0.303075867,,,,,,,,,,,,,,,,,,,,
,56492,0.365933025,0.220396439,,,,,,,,,,,,,,,,,,,,
,56493,0.349970913,0.181782288,,,,,,,,,,,,,,,,,,,,
,56493,0.351036346,0.18766394,,,,,,,,,,,,,,,,,,,,
,56493,0.372124457,0.247483582,,,,,,,,,,,,,,,,,,,,
,56493,0.408942258,0.35114682,,,,,,,,,,,,,,,,,,,,
,56493,0.458354509,0.495504578,,,,,,,,,,,,,,,,,,,,
,56493,0.520459551,0.668127197,,,,,,,,,,,,,,,,,,,,
,56493,0.587533403,0.853333008,,,,,,,,,,,,,,,,,,,,
,56493,0.656994467,1.04401355,,,,,,,,,,,,,,,,,,,,
,56493,0.72492956,1.229574829,,,,,,,,,,,,,,,,,,,,
,56493,0.791382103,1.407095337,,,,,,,,,,,,,,,,,,,,
,56493,0.849071832,1.562563721,,,,,,,,,,,,,,,,,,,,
,56493,0.893592834,1.679662598,,,,,,,,,,,,,,,,,,,,
,56493,0.924806285,1.758870605,,,,,,,,,,,,,,,,,,,,
,56493,0.939337129,1.792210815,,,,,,,,,,,,,,,,,,,,
,56493,0.934579992,1.781613525,,,,,,,,,,,,,,,,,,,,
,56493,0.911557698,1.715094727,,,,,,,,,,,,,,,,,,,,
,56493,0.870679331,1.605077637,,,,,,,,,,,,,,,,,,,,
,56493,0.818078988,1.455476318,,,,,,,,,,,,,,,,,,,,
,56493,0.755868852,1.282859741,,,,,,,,,,,,,,,,,,,,
,56493,0.686334854,1.094644653,,,,,,,,,,,,,,,,,,,,
,56493,0.616433506,0.902555115,,,,,,,,,,,,,,,,,,,,
,56493,0.545972609,0.711680969,,,,,,,,,,,,,,,,,,,,
,56493,0.478544825,0.528973389,,,,,,,,,,,,,,,,,,,,
,56493,0.422265381,0.375019348,,,,,,,,,,,,,,,,,,,,
,56493,0.381680584,0.265347961,,,,,,,,,,,,,,,,,,,,
,56493,0.356905162,0.199626907,,,,,,,,,,,,,,,,,,,,
,56494,0.348776579,0.179278671,,,,,,,,,,,,,,,,,,,,
,56494,0.357539946,0.204112335,,,,,,,,,,,,,,,,,,,,
,56494,0.385009509,0.284114685,,,,,,,,,,,,,,,,,,,,
,56494,0.426878774,0.405722046,,,,,,,,,,,,,,,,,,,,
,56494,0.481928146,0.561235779,,,,,,,,,,,,,,,,,,,,
,56494,0.547456031,0.742579895,,,,,,,,,,,,,,,,,,,,
,56494,0.615466328,0.932101929,,,,,,,,,,,,,,,,,,,,
,56494,0.684464001,1.119473877,,,,,,,,,,,,,,,,,,,,
,56494,0.751964748,1.304307129,,,,,,,,,,,,,,,,,,,,
,56494,0.816518092,1.474641602,,,,,,,,,,,,,,,,,,,,
,56494,0.868983567,1.615237061,,,,,,,,,,,,,,,,,,,,
,56494,0.908134854,1.717766846,,,,,,,,,,,,,,,,,,,,
,56494,0.933262694,1.780198975,,,,,,,,,,,,,,,,,,,,
,56494,0.939177757,1.793281494,,,,,,,,,,,,,,,,,,,,
,56494,0.928369875,1.762666992,,,,,,,,,,,,,,,,,,,,
,56494,0.897388149,1.678826294,,,,,,,,,,,,,,,,,,,,
,56494,0.852022262,1.549508057,,,,,,,,,,,,,,,,,,,,
,56494,0.794536609,1.390473999,,,,,,,,,,,,,,,,,,,,
,56494,0.728209328,1.210343628,,,,,,,,,,,,,,,,,,,,
,56494,0.659038138,1.018072815,,,,,,,,,,,,,,,,,,,,
,56494,0.588920724,0.827704224,,,,,,,,,,,,,,,,,,,,
,56494,0.520118338,0.638887939,,,,,,,,,,,,,,,,,,,,
,56494,0.454743946,0.4635961,,,,,,,,,,,,,,,,,,,,
,56494,0.405793631,0.327763824,,,,,,,,,,,,,,,,,,,,
,56494,0.370474154,0.235991577,,,,,,,,,,,,,,,,,,,,
,56494,0.351394701,0.185655624,,,,,,,,,,,,,,,,,,,,
,56495,0.351677823,0.183501968,,,,,,,,,,,,,,,,,,,,
,56495,0.366623688,0.23242041,,,,,,,,,,,,,,,,,,,,
,56495,0.399255747,0.326258057,,,,,,,,,,,,,,,,,,,,
,56495,0.447942322,0.463795013,,,,,,,,,,,,,,,,,,,,
,56495,0.506406999,0.630740906,,,,,,,,,,,,,,,,,,,,
,56495,0.573375844,0.813216675,,,,,,,,,,,,,,,,,,,,
,56495,0.641741615,1.003702148,,,,,,,,,,,,,,,,,,,,
,56495,0.710874796,1.190391235,,,,,,,,,,,,,,,,,,,,
,56495,0.777670008,1.370070679,,,,,,,,,,,,,,,,,,,,
,56495,0.838378794,1.531349121,,,,,,,,,,,,,,,,,,,,
,56495,0.884611916,1.657478882,,,,,,,,,,,,,,,,,,,,
,56495,0.919552927,1.743801636,,,,,,,,,,,,,,,,,,,,
,56495,0.936513417,1.787320679,,,,,,,,,,,,,,,,,,,,
,56495,0.934647804,1.78486499,,,,,,,,,,,,,,,,,,,,
,56495,0.916162855,1.729840088,,,,,,,,,,,,,,,,,,,,
,56495,0.87916106,1.628737305,,,,,,,,,,,,,,,,,,,,
,56495,0.828411488,1.484411377,,,,,,,,,,,,,,,,,,,,
,56495,0.766933663,1.314805176,,,,,,,,,,,,,,,,,,,,
,56495,0.700306206,1.13060437,,,,,,,,,,,,,,,,,,,,
,56495,0.628376729,0.938537354,,,,,,,,,,,,,,,,,,,,
,56495,0.558636326,0.746604858,,,,,,,,,,,,,,,,,,,,
,56495,0.491258514,0.562793945,,,,,,,,,,,,,,,,,,,,
,56495,0.434268266,0.400774231,,,,,,,,,,,,,,,,,,,,
,56495,0.38851946,0.280521179,,,,,,,,,,,,,,,,,,,,
,56495,0.360489648,0.207531677,,,,,,,,,,,,,,,,,,,,
,56496,0.348907721,0.177990341,,,,,,,,,,,,,,,,,,,,
,56496,0.353242445,0.192704193,,,,,,,,,,,,,,,,,,,,
,56496,0.378792,0.264144806,,,,,,,,,,,,,,,,,,,,
,56496,0.417041767,0.376301636,,,,,,,,,,,,,,,,,,,,
,56496,0.469105697,0.524545593,,,,,,,,,,,,,,,,,,,,
,56496,0.5332008,0.703294495,,,,,,,,,,,,,,,,,,,,
,56496,0.601130014,0.891909973,,,,,,,,,,,,,,,,,,,,
,56496,0.669803529,1.079445679,,,,,,,,,,,,,,,,,,,,
,56496,0.73851872,1.265931763,,,,,,,,,,,,,,,,,,,,
,56496,0.803026545,1.440725342,,,,,,,,,,,,,,,,,,,,
,56496,0.858046871,1.587650879,,,,,,,,,,,,,,,,,,,,
,56496,0.901929277,1.697796509,,,,,,,,,,,,,,,,,,,,
,56496,0.929287809,1.769950073,,,,,,,,,,,,,,,,,,,,
,56496,0.938440091,1.792035278,,,,,,,,,,,,,,,,,,,,
,56496,0.930552953,1.772473511,,,,,,,,,,,,,,,,,,,,
,56496,0.904756074,1.696589233,,,,,,,,,,,,,,,,,,,,
,56496,0.861325883,1.576185059,,,,,,,,,,,,,,,,,,,,
,56496,0.806581287,1.423157593,,,,,,,,,,,,,,,,,,,,
,56496,0.741319382,1.244444702,,,,,,,,,,,,,,,,,,,,
,56496,0.672139227,1.05348584,,,,,,,,,,,,,,,,,,,,
,56496,0.603036606,0.86397406,,,,,,,,,,,,,,,,,,,,
,56496,0.532545906,0.672219604,,,,,,,,,,,,,,,,,,,,
,56496,0.465449702,0.493699005,,,,,,,,,,,,,,,,,,,,
,56496,0.413873786,0.349862854,,,,,,,,,,,,,,,,,,,,
,56496,0.375163567,0.24928923,,,,,,,,,,,,,,,,,,,,
,56496,0.353974843,0.191250061,,,,,,,,,,,,,,,,,,,,
,56497,0.348258007,0.180727158,,,,,,,,,,,,,,,,,,,,
,56497,0.361172861,0.216745575,,,,,,,,,,,,,,,,,,,,
,56497,0.391612935,0.304028961,,,,,,,,,,,,,,,,,,,,
,56497,0.437561423,0.433794495,,,,,,,,,,,,,,,,,,,,
,56497,0.494715583,0.596388855,,,,,,,,,,,,,,,,,,,,
,56497,0.559773354,0.779229065,,,,,,,,,,,,,,,,,,,,
,56497,0.629439251,0.969430115,,,,,,,,,,,,,,,,,,,,
,56497,0.697400479,1.15612085,,,,,,,,,,,,,,,,,,,,
,56497,0.765380275,1.337760376,,,,,,,,,,,,,,,,,,,,
,56497,0.828238612,1.505498169,,,,,,,,,,,,,,,,,,,,
,56497,0.877769315,1.638685181,,,,,,,,,,,,,,,,,,,,
,56497,0.9158217,1.734829102,,,,,,,,,,,,,,,,,,,,
,56497,0.936433673,1.787573364,,,,,,,,,,,,,,,,,,,,
,56497,0.938674086,1.792026611,,,,,,,,,,,,,,,,,,,,
,56497,0.923253596,1.749325684,,,,,,,,,,,,,,,,,,,,
,56497,0.891635544,1.657648071,,,,,,,,,,,,,,,,,,,,
,56497,0.840037363,1.519773193,,,,,,,,,,,,,,,,,,,,
,56497,0.781165087,1.355290527,,,,,,,,,,,,,,,,,,,,
,56497,0.715237169,1.173597412,,,,,,,,,,,,,,,,,,,,
,56497,0.644663,0.980960449,,,,,,,,,,,,,,,,,,,,
,56497,0.575048442,0.789829163,,,,,,,,,,,,,,,,,,,,
,56497,0.505203032,0.602325256,,,,,,,,,,,,,,,,,,,,
,56497,0.443577766,0.432728546,,,,,,,,,,,,,,,,,,,,
,56497,0.397418451,0.304967102,,,,,,,,,,,,,,,,,,,,
,56497,0.366497028,0.22307312,,,,,,,,,,,,,,,,,,,,
,56498,0.350572169,0.183422333,,,,,,,,,,,,,,,,,,,,
,56498,0.352289528,0.189693512,,,,,,,,,,,,,,,,,,,,
,56498,0.372595328,0.249759735,,,,,,,,,,,,,,,,,,,,
,56498,0.408992171,0.352799561,,,,,,,,,,,,,,,,,,,,
,56498,0.459780538,0.496690308,,,,,,,,,,,,,,,,,,,,
,56498,0.520950533,0.670016907,,,,,,,,,,,,,,,,,,,,
,56498,0.587806804,0.855261292,,,,,,,,,,,,,,,,,,,,
,56498,0.657276832,1.046128906,,,,,,,,,,,,,,,,,,,,
,56498,0.726860773,1.231414429,,,,,,,,,,,,,,,,,,,,
,56498,0.79191773,1.408191162,,,,,,,,,,,,,,,,,,,,
,56498,0.850530749,1.564471924,,,,,,,,,,,,,,,,,,,,
,56498,0.894201512,1.681585693,,,,,,,,,,,,,,,,,,,,
,56498,0.924648368,1.76007373,,,,,,,,,,,,,,,,,,,,
,56498,0.939266407,1.793813477,,,,,,,,,,,,,,,,,,,,
,56498,0.936467957,1.782986328,,,,,,,,,,,,,,,,,,,,
,56498,0.910425209,1.716130127,,,,,,,,,,,,,,,,,,,,
,56498,0.871419208,1.6067948,,,,,,,,,,,,,,,,,,,,
,56498,0.81908406,1.458189697,,,,,,,,,,,,,,,,,,,,
,56498,0.755315297,1.284228882,,,,,,,,,,,,,,,,,,,,
,56498,0.687200518,1.095834106,,,,,,,,,,,,,,,,,,,,
,56498,0.618679798,0.904576416,,,,,,,,,,,,,,,,,,,,
,56498,0.546433032,0.713333618,,,,,,,,,,,,,,,,,,,,
,56498,0.479707873,0.530575317,,,,,,,,,,,,,,,,,,,,
,56498,0.424084807,0.378022736,,,,,,,,,,,,,,,,,,,,
,56498,0.383149076,0.267250092,,,,,,,,,,,,,,,,,,,,
,56498,0.358409423,0.201333267,,,,,,,,,,,,,,,,,,,,
,56499,0.349382317,0.181342163,,,,,,,,,,,,,,,,,,,,
,56499,0.358083838,0.205601807,,,,,,,,,,,,,,,,,,,,
,56499,0.386307394,0.286036957,,,,,,,,,,,,,,,,,,,,
,56499,0.428815925,0.407692902,,,,,,,,,,,,,,,,,,,,
,56499,0.481631607,0.560852356,,,,,,,,,,,,,,,,,,,,
,56499,0.546804804,0.741173523,,,,,,,,,,,,,,,,,,,,
,56499,0.614992518,0.930718384,,,,,,,,,,,,,,,,,,,,
,56499,0.684210681,1.117526245,,,,,,,,,,,,,,,,,,,,
,56499,0.752256834,1.301958862,,,,,,,,,,,,,,,,,,,,
,56499,0.816751213,1.474260742,,,,,,,,,,,,,,,,,,,,
,56499,0.867961324,1.613875366,,,,,,,,,,,,,,,,,,,,
,56499,0.908203423,1.717942261,,,,,,,,,,,,,,,,,,,,
,56499,0.932545983,1.778977783,,,,,,,,,,,,,,,,,,,,
,56499,0.938868499,1.791800903,,,,,,,,,,,,,,,,,,,,
,56499,0.927645655,1.761315063,,,,,,,,,,,,,,,,,,,,
,56499,0.897249556,1.677122559,,,,,,,,,,,,,,,,,,,,
,56499,0.850409968,1.548384155,,,,,,,,,,,,,,,,,,,,
,56499,0.794714666,1.389557007,,,,,,,,,,,,,,,,,,,,
,56499,0.728271145,1.209720825,,,,,,,,,,,,,,,,,,,,
,56499,0.658740115,1.016896606,,,,,,,,,,,,,,,,,,,,
,56499,0.58873964,0.826677368,,,,,,,,,,,,,,,,,,,,
,56499,0.51839283,0.637342163,,,,,,,,,,,,,,,,,,,,
,56499,0.455304224,0.461352112,,,,,,,,,,,,,,,,,,,,
,56499,0.404394406,0.324875824,,,,,,,,,,,,,,,,,,,,
,56499,0.369410962,0.234147034,,,,,,,,,,,,,,,,,,,,
,56499,0.351270282,0.185997086,,,,,,,,,,,,,,,,,,,,
,56500,0.350504357,0.183955551,,,,,,,,,,,,,,,,,,,,
,56500,0.367008906,0.232258621,,,,,,,,,,,,,,,,,,,,
,56500,0.39959178,0.326991333,,,,,,,,,,,,,,,,,,,,
,56500,0.447427476,0.464255005,,,,,,,,,,,,,,,,,,,,
,56500,0.507085002,0.632825256,,,,,,,,,,,,,,,,,,,,
,56500,0.572931778,0.815317444,,,,,,,,,,,,,,,,,,,,
,56500,0.64150762,1.004831909,,,,,,,,,,,,,,,,,,,,
,56500,0.710162509,1.192328491,,,,,,,,,,,,,,,,,,,,
,56500,0.779549766,1.372394775,,,,,,,,,,,,,,,,,,,,
,56500,0.838645559,1.53330957,,,,,,,,,,,,,,,,,,,,
,56500,0.885177345,1.658734985,,,,,,,,,,,,,,,,,,,,
,56500,0.919573766,1.745114746,,,,,,,,,,,,,,,,,,,,
,56500,0.937341945,1.789175293,,,,,,,,,,,,,,,,,,,,
,56500,0.936464989,1.786572754,,,,,,,,,,,,,,,,,,,,
,56500,0.917016761,1.731985107,,,,,,,,,,,,,,,,,,,,
,56500,0.880410546,1.630443481,,,,,,,,,,,,,,,,,,,,
,56500,0.828635006,1.486198608,,,,,,,,,,,,,,,,,,,,
,56500,0.768089318,1.316454712,,,,,,,,,,,,,,,,,,,,
,56500,0.700585544,1.131882446,,,,,,,,,,,,,,,,,,,,
,56500,0.629517424,0.938847351,,,,,,,,,,,,,,,,,,,,
,56500,0.560307526,0.747978882,,,,,,,,,,,,,,,,,,,,
,56500,0.492096704,0.563154846,,,,,,,,,,,,,,,,,,,,
,56500,0.432364643,0.401008606,,,,,,,,,,,,,,,,,,,,
,56500,0.388567889,0.282602112,,,,,,,,,,,,,,,,,,,,
,56500,0.360570848,0.209028305,,,,,,,,,,,,,,,,,,,,
,56501,0.34873336,0.178591278,,,,,,,,,,,,,,,,,,,,
,56501,0.353234267,0.192955338,,,,,,,,,,,,,,,,,,,,
,56501,0.377934426,0.264420837,,,,,,,,,,,,,,,,,,,,
,56501,0.417160976,0.377168732,,,,,,,,,,,,,,,,,,,,
,56501,0.468309969,0.524841614,,,,,,,,,,,,,,,,,,,,
,56501,0.533690327,0.704469055,,,,,,,,,,,,,,,,,,,,
,56501,0.599857478,0.891349915,,,,,,,,,,,,,,,,,,,,
,56501,0.670051551,1.079197754,,,,,,,,,,,,,,,,,,,,
,56501,0.738529838,1.265747192,,,,,,,,,,,,,,,,,,,,
,56501,0.803295465,1.439714233,,,,,,,,,,,,,,,,,,,,
,56501,0.858461834,1.585725708,,,,,,,,,,,,,,,,,,,,
,56501,0.90080651,1.697286377,,,,,,,,,,,,,,,,,,,,
,56501,0.927017652,1.767570801,,,,,,,,,,,,,,,,,,,,
,56501,0.937616802,1.790873291,,,,,,,,,,,,,,,,,,,,
,56501,0.931417919,1.771859863,,,,,,,,,,,,,,,,,,,,
,56501,0.903362758,1.694455811,,,,,,,,,,,,,,,,,,,,
,56501,0.860031752,1.574532959,,,,,,,,,,,,,,,,,,,,
,56501,0.80497039,1.41945813,,,,,,,,,,,,,,,,,,,,
,56501,0.740256219,1.24045752,,,,,,,,,,,,,,,,,,,,
,56501,0.670158886,1.050108765,,,,,,,,,,,,,,,,,,,,
,56501,0.6001867,0.860075623,,,,,,,,,,,,,,,,,,,,
,56501,0.530408346,0.66980304,,,,,,,,,,,,,,,,,,,,
,56501,0.465431076,0.490746399,,,,,,,,,,,,,,,,,,,,
,56501,0.411762303,0.34531189,,,,,,,,,,,,,,,,,,,,
,56501,0.374540687,0.244213089,,,,,,,,,,,,,,,,,,,,
,56501,0.351750117,0.18696666,,,,,,,,,,,,,,,,,,,,
,56502,0.348375732,0.176566666,,,,,,,,,,,,,,,,,,,,
,56502,0.358755147,0.212573639,,,,,,,,,,,,,,,,,,,,
,56502,0.391224021,0.300209961,,,,,,,,,,,,,,,,,,,,
,56502,0.436370086,0.430670929,,,,,,,,,,,,,,,,,,,,
,56502,0.493438565,0.591293396,,,,,,,,,,,,,,,,,,,,
,56502,0.556819141,0.773232422,,,,,,,,,,,,,,,,,,,,
,56502,0.62746933,0.963406738,,,,,,,,,,,,,,,,,,,,
,56502,0.695353723,1.15054541,,,,,,,,,,,,,,,,,,,,
,56502,0.763200223,1.333521362,,,,,,,,,,,,,,,,,,,,
,56502,0.826355128,1.501491211,,,,,,,,,,,,,,,,,,,,
,56502,0.875442522,1.633687012,,,,,,,,,,,,,,,,,,,,
,56502,0.912667019,1.72857605,,,,,,,,,,,,,,,,,,,,
,56502,0.934268523,1.782226318,,,,,,,,,,,,,,,,,,,,
,56502,0.936447876,1.787223755,,,,,,,,,,,,,,,,,,,,
,56502,0.920838851,1.744336304,,,,,,,,,,,,,,,,,,,,
,56502,0.888127775,1.652733765,,,,,,,,,,,,,,,,,,,,
,56502,0.84023847,1.515403198,,,,,,,,,,,,,,,,,,,,
,56502,0.780662871,1.351609619,,,,,,,,,,,,,,,,,,,,
,56502,0.713906426,1.169888672,,,,,,,,,,,,,,,,,,,,
,56502,0.643616193,0.977077515,,,,,,,,,,,,,,,,,,,,
,56502,0.573357218,0.78641449,,,,,,,,,,,,,,,,,,,,
,56502,0.505509961,0.600567322,,,,,,,,,,,,,,,,,,,,
,56502,0.443550205,0.429984131,,,,,,,,,,,,,,,,,,,,
,56502,0.395685434,0.301756958,,,,,,,,,,,,,,,,,,,,
,56502,0.365475571,0.219927277,,,,,,,,,,,,,,,,,,,,
,56503,0.349512702,0.180628189,,,,,,,,,,,,,,,,,,,,
,56503,0.351770956,0.186539642,,,,,,,,,,,,,,,,,,,,
,56503,0.372277951,0.248097229,,,,,,,,,,,,,,,,,,,,
,56503,0.407440966,0.350984161,,,,,,,,,,,,,,,,,,,,
,56503,0.459745526,0.494136658,,,,,,,,,,,,,,,,,,,,
,56503,0.519996858,0.667395325,,,,,,,,,,,,,,,,,,,,
,56503,0.586666923,0.851325623,,,,,,,,,,,,,,,,,,,,
,56503,0.656473625,1.04231665,,,,,,,,,,,,,,,,,,,,
,56503,0.726061349,1.229044067,,,,,,,,,,,,,,,,,,,,
