Th_specimen_mean,Machine_Load,DIC_crack_length,DIC_N_cycles,Th_time,Th_specimen_max,Th_lowergrips,Machine_N_cycles,Th_chamber,DIC_exx,DIC_eyy,DIC_exy,DIC_index,Th_uppergrips,Th_N_cycles,Machine_Displacement
,19.891987042762,,,,,,3000.0,,,,,,,,0.00160040904771493
,24.917432347827898,,,,,,3000.0,,,,,,,,0.00180355169085703
,29.174280037058,,,,,,4000.0,,,,,,,,0.00206469137683618
,34.0814793433209,,,,,,4000.0,,,,,,,,0.0023200005340916
,38.3974497163491,,,,,,4000.0,,,,,,,,0.0025583138746617198
,43.127280152417796,,,,,,4000.0,,,,,,,,0.00281386426546921
,45.6104410850805,,,,,,4000.0,,,,,,,,0.00291417892561528
,47.265881689054396,,,,,,4000.0,,,,,,,,0.00303957557204703
,47.5614960811183,,,,,,4000.0,,,,,,,,0.0030159027681409102
,47.2067588105869,,,,,,4000.0,,,,,,,,0.0030159027681409102
,44.605352139999,,,,,,4000.0,,,,,,,,0.00289865368613663
,41.6492081535319,,,,,,4000.0,,,,,,,,0.0027376706353935396
,37.2149920893681,,,,,,4000.0,,,,,,,,0.00258045939681633
,32.899021690313,,,,,,4000.0,,,,,,,,0.00234125933294609
,27.1641019729114,,,,,,4000.0,,,,,,,,0.00213242119225285
,22.138656724060198,,,,,,4000.0,,,,,,,,0.00193213642372945
,17.0540884623185,,,,,,4000.0,,,,,,,,0.00171597195469793
,12.0286429624942,,,,,,4000.0,,,,,,,,0.00152358555580859
,8.008286474125121,,,,,,4000.0,,,,,,,,0.00136455437342616
,5.998108200660241,,,,,,4000.0,,,,,,,,0.001283113184687
,12.797240517514998,,,,,,4000.0,,,,,,,,0.0014657646507526
,16.9949655748043,,,,,,4000.0,,,,,,,,0.00166684555856058
,22.4342711539466,,,,,,4000.0,,,,,,,,0.0017720404220671802
,26.7502417807158,,,,,,4000.0,,,,,,,,0.00198468867854405
,29.765508875585603,,,,,,5000.0,,,,,,,,0.00232707765481833
,35.3230598713281,,,,,,5000.0,,,,,,,,0.00258785877512886
,40.4667505463054,,,,,,5000.0,,,,,,,,0.00278328480491545
,44.368860622747,,,,,,5000.0,,,,,,,,0.0030159027681409102
,46.556407146241796,,,,,,5000.0,,,,,,,,0.00319926898479252
,48.2709706202106,,,,,,5000.0,,,,,,,,0.0032396969684944103
,47.620618959476396,,,,,,5000.0,,,,,,,,0.0033047970103442198
,46.497284267555706,,,,,,5000.0,,,,,,,,0.0031510205972946
,43.600263189675296,,,,,,5000.0,,,,,,,,0.00310306315955633
,40.289381904600205,,,,,,5000.0,,,,,,,,0.0028909035957591
,36.150780218969295,,,,,,5000.0,,,,,,,,0.00269236432916928
,30.8888436639314,,,,,,5000.0,,,,,,,,0.00248506863095305
,25.449538313945304,,,,,,5000.0,,,,,,,,0.00226371438098779
,20.719707454569896,,,,,,5000.0,,,,,,,,0.0019979250836839103
,16.1081222600309,,,,,,5000.0,,,,,,,,0.0017595080591843398
,11.1417996262076,,,,,,5000.0,,,,,,,,0.0015647218682895401
,7.83091780371997,,,,,,5000.0,,,,,,,,0.00148299310631545
,5.5842479654756705,,,,,,5000.0,,,,,,,,0.00136455437342616
,4.75652749264086,,,,,,5000.0,,,,,,,,0.0013207847945576302
,4.6974046015984,,,,,,5000.0,,,,,,,,0.00136455437342616
,6.648459997144691,,,,,,5000.0,,,,,,,,0.00147149618297871
,10.5505707332279,,,,,,5000.0,,,,,,,,0.0015294290427275699
,14.097944065606802,,,,,,5000.0,,,,,,,,0.0016304464924003599
,18.5912835316529,,,,,,5000.0,,,,,,,,0.00178461407795554
,31.9530555627993,,,,,,6000.0,,,,,,,,0.00250694924419236
,36.564640391478704,,,,,,6000.0,,,,,,,,0.00277566115203978
,42.240436954440796,,,,,,6000.0,,,,,,,,0.00305539844754363
,44.605352139999,,,,,,6000.0,,,,,,,,0.00324780657802193
,47.1476359321012,,,,,,6000.0,,,,,,,,0.00337864112208277
,48.15272486387779,,,,,,6000.0,,,,,,,,0.00339513761129219
,47.7979875944412,,,,,,6000.0,,,,,,,,0.00341166549256899
,45.787809721902896,,,,,,6000.0,,,,,,,,0.00337864112208277
,43.304648791525096,,,,,,6000.0,,,,,,,,0.00319120745643393
,38.6339412408855,,,,,,6000.0,,,,,,,,0.0030001620047816397
,34.140602225784804,,,,,,6000.0,,,,,,,,0.00277566115203978
,28.7012969649687,,,,,,6000.0,,,,,,,,0.0025509496063279603
,24.148834838718802,,,,,,6000.0,,,,,,,,0.0022777306155474302
,19.0051437406388,,,,,,6000.0,,,,,,,,0.0020445596888718303
,13.8614525120224,,,,,,6000.0,,,,,,,,0.0018162279907829103
,9.841096059414891,,,,,,6000.0,,,,,,,,0.00166075237727303
,7.0031973398242595,,,,,,6000.0,,,,,,,,0.00151193189942091
,4.993019056643179,,,,,,6000.0,,,,,,,,0.0014486380398159699
,4.87477327467552,,,,,,6000.0,,,,,,,,0.00144295190663259
,7.0031973398242595,,,,,,6000.0,,,,,,,,0.00151775316765279
,9.01337560355267,,,,,,6000.0,,,,,,,,0.00151775316765279
,12.0286429624942,,,,,,6000.0,,,,,,,,0.0017036271195025
,16.0489993722421,,,,,,6000.0,,,,,,,,0.0018353189478799
,20.483215908684897,,,,,,6000.0,,,,,,,,0.00195176950547178
,25.153923888499104,,,,,,6000.0,,,,,,,,0.0022567201442560397
,28.937788501154103,,,,,,7000.0,,,,,,,,0.0025289096656472302
,33.785864930734704,,,,,,7000.0,,,,,,,,0.00274525167384228
,38.8704327651351,,,,,,7000.0,,,,,,,,0.00300802827014707
,42.0039454342938,,,,,,7000.0,,,,,,,,0.00331297028812388
,45.7286868429803,,,,,,7000.0,,,,,,,,0.00346143689537538
,47.443250324347495,,,,,,7000.0,,,,,,,,0.0036293580006700205
,48.6257078887706,,,,,,7000.0,,,,,,,,0.0036548113602723102
,47.5614960811183,,,,,,7000.0,,,,,,,,0.0035702348013598104
,44.664475019266604,,,,,,7000.0,,,,,,,,0.00348642784738043
,41.708331033704,,,,,,7000.0,,,,,,,,0.00332115148959665
,37.6879751410197,,,,,,7000.0,,,,,,,,0.00303957557204703
,32.012178445901796,,,,,,7000.0,,,,,,,,0.00285227879912207
,26.9867333192184,,,,,,7000.0,,,,,,,,0.00261010937776724
,22.7890084692373,,,,,,7000.0,,,,,,,,0.00229882418752722
,16.521982474072303,,,,,,7000.0,,,,,,,,0.00203118692246798
,13.3884694040344,,,,,,7000.0,,,,,,,,0.00188667392489773
,8.363023814480059,,,,,,7000.0,,,,,,,,0.00169132434530295
,6.175476872630349,,,,,,7000.0,,,,,,,,0.0015588122265059
,4.993019056643179,,,,,,7000.0,,,,,,,,0.00153528360736932
,5.111264838543799,,,,,,7000.0,,,,,,,,0.00158251643650772
,6.53021421611695,,,,,,7000.0,,,,,,,,0.00160040904771493
,9.427235831898132,,,,,,7000.0,,,,,,,,0.00169132434530295
,12.4425031847858,,,,,,7000.0,,,,,,,,0.00184170293692425
,16.403736698717697,,,,,,7000.0,,,,,,,,0.00198468867854405
,22.0204109519841,,,,,,7000.0,,,,,,,,0.00220110101297775
,27.0458562038003,,,,,,7000.0,,,,,,,,0.00246326811809289
,30.534106363036603,,,,,,8000.0,,,,,,,,0.00273009814860775
,35.3821827534183,,,,,,8000.0,,,,,,,,0.00304748291484248
,41.1762251115061,,,,,,8000.0,,,,,,,,0.00328847425664326
,43.83675470786961,,,,,,8000.0,,,,,,,,0.0035198578242746797
,48.566585010722896,,,,,,8000.0,,,,,,,,0.003723022052798
,48.2118477420533,,,,,,8000.0,,,,,,,,0.00379171737906654
,46.26079275262921,,,,,,8000.0,,,,,,,,0.0036548113602723102
,43.718508948808605,,,,,,8000.0,,,,,,,,0.00359552727995388
,39.63903021696321,,,,,,8000.0,,,,,,,,0.00337864112208277
,35.2048141070942,,,,,,8000.0,,,,,,,,0.00317510853206267
,30.534106363036603,,,,,,8000.0,,,,,,,,0.0028831618703047
,25.7451527389546,,,,,,8000.0,,,,,,,,0.00258785877512886
,20.5423387951821,,,,,,8000.0,,,,,,,,0.0024055272759129697
,15.457770493411601,,,,,,8000.0,,,,,,,,0.0021597798578480197
,11.023553847747399,,,,,,8000.0,,,,,,,,0.00190609797841633
,7.41705757218474,,,,,,8000.0,,,,,,,,0.0017909163484854
,5.347756402143889,,,,,,8000.0,,,,,,,,0.0016304464924003599
,5.22951062037738,,,,,,8000.0,,,,,,,,0.00162441745171896
,5.347756402143889,,,,,,8000.0,,,,,,,,0.0016546698391165801
,7.298811791594501,,,,,,8000.0,,,,,,,,0.00172216010048
,11.023553847747399,,,,,,8000.0,,,,,,,,0.0017909163484854
,14.6891729483724,,,,,,8000.0,,,,,,,,0.0019979250836839103
,18.5912835316529,,,,,,8000.0,,,,,,,,0.00213242119225285
,23.616728869148503,,,,,,8000.0,,,,,,,,0.00244154800100778
,27.6370850486544,,,,,,9000.0,,,,,,,,0.0026398988894442603
,32.3077928611483,,,,,,9000.0,,,,,,,,0.0029375292972304602
,37.037623444703605,,,,,,9000.0,,,,,,,,0.00325592417338994
,42.0039454342938,,,,,,9000.0,,,,,,,,0.0035031273302335198
,44.960089415332696,,,,,,9000.0,,,,,,,,0.0037487261910541204
,46.6746529035594,,,,,,9000.0,,,,,,,,0.00381760237582281
,48.4483392545728,,,,,,9000.0,,,,,,,,0.00392181558871105
,47.7388647161378,,,,,,9000.0,,,,,,,,0.00386089394389765
,45.6695639640395,,,,,,9000.0,,,,,,,,0.00379171737906654
,42.5360513542182,,,,,,9000.0,,,,,,,,0.0036548113602723102
,38.2200810727585,,,,,,9000.0,,,,,,,,0.00343651604452226
,33.3128818696733,,,,,,9000.0,,,,,,,,0.00319926898479252
,28.346559660163003,,,,,,9000.0,,,,,,,,0.0029375292972304602
,23.439360212311698,,,,,,9000.0,,,,,,,,0.0026249867331355104
,18.946020853692502,,,,,,9000.0,,,,,,,,0.0023200005340916
,14.393558507203199,,,,,,9000.0,,,,,,,,0.0020984367024978897
,10.3140791755613,,,,,,9000.0,,,,,,,,0.0019452152466613898
,6.94407444941972,,,,,,9000.0,,,,,,,,0.00180988472939997
,4.46091303726111,,,,,,9000.0,,,,,,,,0.00176576907050007
,4.520035928370549,,,,,,9000.0,,,,,,,,0.00174078723822739
,11.3191682937706,,,,,,9000.0,,,,,,,,0.00196490764322752
,16.403736698717697,,,,,,9000.0,,,,,,,,0.0021460815785318
,20.897076113801898,,,,,,9000.0,,,,,,,,0.0024127134217224898
,25.5086611989821,,,,,,9000.0,,,,,,,,0.0026698272813383303
,29.056034269141303,,,,,,10000.0,,,,,,,,0.0029375292972304602
,34.31797087307,,,,,,10000.0,,,,,,,,0.00316707115214896
,38.57481835977829,,,,,,10000.0,,,,,,,,0.00348642784738043
,42.831665753544,,,,,,10000.0,,,,,,,,0.0037144691424132
,45.492195327108,,,,,,10000.0,,,,,,,,0.0038782628874935205
,47.6797418378162,,,,,,10000.0,,,,,,,,0.00400067755799721
,47.265881689054396,,,,,,10000.0,,,,,,,,0.00413343797445199
,47.38412744593471,,,,,,10000.0,,,,,,,,0.0041067542798035395
,44.7235978985162,,,,,,10000.0,,,,,,,,0.0038782628874935205
,41.5309623931336,,,,,,10000.0,,,,,,,,0.0036548113602723102
,35.67779716360221,,,,,,10000.0,,,,,,,,0.00344481519361749
,31.9530555627993,,,,,,10000.0,,,,,,,,0.00322350173847106
,26.6319960113594,,,,,,10000.0,,,,,,,,0.00311901653542502
,21.724796521490198,,,,,,10000.0,,,,,,,,0.00266233219857829
,15.812507820915501,,,,,,10000.0,,,,,,,,0.0024127134217224898
,11.3782911829244,,,,,,10000.0,,,,,,,,0.0021735159256683102
,8.65863826431181,,,,,,10000.0,,,,,,,,0.00197149149255263
,5.7024937470409,,,,,,10000.0,,,,,,,,0.0018480970673503602
,4.87477327467552,,,,,,10000.0,,,,,,,,0.0017783220968648102
,5.87986241926286,,,,,,10000.0,,,,,,,,0.0017909163484854
,9.368112942185212,,,,,,10000.0,,,,,,,,0.00195176950547178
,13.6249609581649,,,,,,10000.0,,,,,,,,0.00210521452131389
,17.349702899632,,,,,,10000.0,,,,,,,,0.0022288360211916197
,21.9021651798386,,,,,,10000.0,,,,,,,,0.0025583138746617198
,30.7114750135635,,,,,,11000.0,,,,,,,,0.0031430074385989898
,35.6186742816011,,,,,,11000.0,,,,,,,,0.00337864112208277
,39.875521739991896,,,,,,11000.0,,,,,,,,0.00368033335843161
,43.9550004668581,,,,,,11000.0,,,,,,,,0.00393928867268905
,46.9702672965347,,,,,,11000.0,,,,,,,,0.0041067542798035395
,48.093601985684,,,,,,11000.0,,,,,,,,0.00419595430348518
,46.556407146241796,,,,,,11000.0,,,,,,,,0.0041067542798035395
,43.9550004668581,,,,,,11000.0,,,,,,,,0.00397432371229226
,39.934644620704205,,,,,,11000.0,,,,,,,,0.0037315825354916603
,34.9683225784126,,,,,,11000.0,,,,,,,,0.00348642784738043
,30.4158605959305,,,,,,11000.0,,,,,,,,0.0032154161337886802
,25.390415428891,,,,,,11000.0,,,,,,,,0.00292973751693879
,19.5963726091525,,,,,,11000.0,,,,,,,,0.0026398988894442603
,14.9847873891143,,,,,,11000.0,,,,,,,,0.0024055272759129697
,11.3191682937706,,,,,,11000.0,,,,,,,,0.0021666431746947697
,8.1265322543109,,,,,,11000.0,,,,,,,,0.0019979250836839103
,4.933896165667731,,,,,,11000.0,,,,,,,,0.0018996132892172
,4.75652749264086,,,,,,11000.0,,,,,,,,0.00186091568818699
,5.288633511269019,,,,,,11000.0,,,,,,,,0.00193213642372945
,7.476180462454599,,,,,,11000.0,,,,,,,,0.00203118692246798
,10.8461851799298,,,,,,11000.0,,,,,,,,0.00210521452131389
,14.9256645010001,,,,,,11000.0,,,,,,,,0.00228475258898062
,19.1825124013741,,,,,,11000.0,,,,,,,,0.00247052603750366
,24.740063692141298,,,,,,11000.0,,,,,,,,0.0027225342231532103
,32.4851615100838,,,,,,12000.0,,,,,,,,0.0032315953526791197
,37.096746326276296,,,,,,12000.0,,,,,,,,0.00351148870444898
,41.6492081535319,,,,,,12000.0,,,,,,,,0.00392181558871105
,44.960089415332696,,,,,,12000.0,,,,,,,,0.00419595430348518
,47.1476359321012,,,,,,12000.0,,,,,,,,0.00427685304840981
,48.862199400778294,,,,,,12000.0,,,,,,,,0.00430394878801419
,48.15272486387779,,,,,,12000.0,,,,,,,,0.00428587778676942
,45.0192122944915,,,,,,12000.0,,,,,,,,0.00417805623474741
,42.3586827144059,,,,,,12000.0,,,,,,,,0.00401828363164615
,38.3974497163491,,,,,,12000.0,,,,,,,,0.00378310407660789
,33.963233578339704,,,,,,12000.0,,,,,,,,0.0035031273302335198
,28.523928312645,,,,,,12000.0,,,,,,,,0.00319926898479252
,23.084622898168302,,,,,,12000.0,,,,,,,,0.00304748291484248
,18.5912835316529,,,,,,12000.0,,,,,,,,0.00269236432916928
,13.4475922925926,,,,,,12000.0,,,,,,,,0.00238402301695441
,9.6046045009354,,,,,,12000.0,,,,,,,,0.0022357931036416697
,7.41705757218474,,,,,,12000.0,,,,,,,,0.0020849097777542397
,5.288633511269019,,,,,,12000.0,,,,,,,,0.00195176950547178
,4.520035928370549,,,,,,12000.0,,,,,,,,0.00196490764322752
,6.94407444941972,,,,,,12000.0,,,,,,,,0.0019979250836839103
,8.895129823873289,,,,,,12000.0,,,,,,,,0.0021460815785318
,12.3242574070733,,,,,,12000.0,,,,,,,,0.0022497351775668897
,16.6402282493583,,,,,,12000.0,,,,,,,,0.00237687302812103
,20.483215908684897,,,,,,12000.0,,,,,,,,0.0026548457656664103
,25.863398508836003,,,,,,12000.0,,,,,,,,0.00289865368613663
,29.056034269141303,,,,,,13000.0,,,,,,,,0.0031510205972946
,32.7807759246218,,,,,,13000.0,,,,,,,,0.0034531221463432
,38.456572597510096,,,,,,13000.0,,,,,,,,0.0037315825354916603
,42.890788633354894,,,,,,13000.0,,,,,,,,0.0040712781592938205
,46.6746529035594,,,,,,13000.0,,,,,,,,0.00424082597682169
,46.911144417976,,,,,,13000.0,,,,,,,,0.00438562232673311
,46.911144417976,,,,,,13000.0,,,,,,,,0.00436742270442294
,44.664475019266604,,,,,,13000.0,,,,,,,,0.004294909701870271
,40.1711361433735,,,,,,13000.0,,,,,,,,0.00403591912236304
,36.8602547998783,,,,,,13000.0,,,,,,,,0.0038262457160829102
,31.5983182638132,,,,,,13000.0,,,,,,,,0.0035198578242746797
,26.3955044724364,,,,,,13000.0,,,,,,,,0.00324780657802193
,21.724796521490198,,,,,,13000.0,,,,,,,,0.0028909035957591
,16.7584740245756,,,,,,13000.0,,,,,,,,0.0026398988894442603
,11.3782911829244,,,,,,13000.0,,,,,,,,0.0023554775148791
,8.71776115422751,,,,,,13000.0,,,,,,,,0.0021941906542915397
,6.0572310913337395,,,,,,13000.0,,,,,,,,0.00209166845013117
,4.81565038366657,,,,,,13000.0,,,,,,,,0.00200455795718739
,4.993019056643179,,,,,,13000.0,,,,,,,,0.00203786846045707
,7.2396889012741195,,,,,,13000.0,,,,,,,,0.00205797116098428
,9.841096059414891,,,,,,13000.0,,,,,,,,0.0021460815785318
,13.6249609581649,,,,,,13000.0,,,,,,,,0.00234836386679631
,17.6453173365157,,,,,,13000.0,,,,,,,,0.0025952669049362897
,22.4342711539466,,,,,,13000.0,,,,,,,,0.00275284125431834
,31.1253351975081,,,,,,14000.0,,,,,,,,0.00325592417338994
,35.6186742816011,,,,,,14000.0,,,,,,,,0.0036378348159389704
,40.8214878292299,,,,,,14000.0,,,,,,,,0.00397432371229226
,43.9550004668581,,,,,,14000.0,,,,,,,,0.00419595430348518
,46.4381613888513,,,,,,14000.0,,,,,,,,0.00444039177166894
,47.916233350993096,,,,,,14000.0,,,,,,,,0.0045599319268531295
,47.916233350993096,,,,,,14000.0,,,,,,,,0.0045599319268531295
,46.61553002490971,,,,,,14000.0,,,,,,,,0.00439473281286904
,43.304648791525096,,,,,,14000.0,,,,,,,,0.00430394878801419
,39.284292931881,,,,,,14000.0,,,,,,,,0.00404474788380366
,35.0274454606097,,,,,,14000.0,,,,,,,,0.0038089665352181398
,29.647263108021,,,,,,14000.0,,,,,,,,0.00346975943341082
,25.0948010033575,,,,,,14000.0,,,,,,,,0.00315904183785623
,20.1876014759396,,,,,,14000.0,,,,,,,,0.0028677035503870602
,15.043910277211301,,,,,,14000.0,,,,,,,,0.00261010937776724
,10.7870622906233,,,,,,14000.0,,,,,,,,0.00239118206215167
,6.82582866856017,,,,,,14000.0,,,,,,,,0.0022427594932394102
,5.4068792930019995,,,,,,14000.0,,,,,,,,0.00203118692246798
,4.6974046015984,,,,,,14000.0,,,,,,,,0.00205797116098428
,7.12144312058286,,,,,,14000.0,,,,,,,,0.00205126059369857
,7.771794913551201,,,,,,14000.0,,,,,,,,0.00213924664219543
,11.2009225154122,,,,,,14000.0,,,,,,,,0.00232707765481833
,15.2212789413998,,,,,,14000.0,,,,,,,,0.00250694924419236
,19.1233895144796,,,,,,14000.0,,,,,,,,0.00269236432916928
,24.2079577241395,,,,,,14000.0,,,,,,,,0.0030001620047816397
,27.6370850486544,,,,,,15000.0,,,,,,,,0.00317510853206267
,37.924466666416,,,,,,15000.0,,,,,,,,0.00386957468524695
,42.6542971140027,,,,,,15000.0,,,,,,,,0.00417805623474741
,44.7235978985162,,,,,,15000.0,,,,,,,,0.00438562232673311
,47.857110472726205,,,,,,15000.0,,,,,,,,0.0045599319268531295
,47.916233350993096,,,,,,15000.0,,,,,,,,0.0046062250706234
,45.0192122944915,,,,,,15000.0,,,,,,,,0.004504611592810371
,42.1221911944034,,,,,,15000.0,,,,,,,,0.00436742270442294
,37.747098022395605,,,,,,15000.0,,,,,,,,0.00400947691461686
,33.6676191655759,,,,,,15000.0,,,,,,,,0.0037487261910541204
,27.932699470423604,,,,,,15000.0,,,,,,,,0.0035198578242746797
,12.856363406243599,,,,,,15000.0,,,,,,,,0.0026324384662498
,9.6046045009354,,,,,,15000.0,,,,,,,,0.0024055272759129697
,6.82582866856017,,,,,,15000.0,,,,,,,,0.0021941906542915397
,4.579158819463241,,,,,,15000.0,,,,,,,,0.00211200189309572
,5.1703877294689695,,,,,,15000.0,,,,,,,,0.00209166845013117
,6.0572310913337395,,,,,,15000.0,,,,,,,,0.00218039809783635
,9.131621383164461,,,,,,15000.0,,,,,,,,0.00232707765481833
,12.7381176287694,,,,,,15000.0,,,,,,,,0.0024199085783863
,16.6993511369756,,,,,,15000.0,,,,,,,,0.0026249867331355104
,26.868487550002104,,,,,,15000.0,,,,,,,,0.0031510205972946
,28.878665617134104,,,,,,16000.0,,,,,,,,0.00340339763164958
,34.2588479906594,,,,,,16000.0,,,,,,,,0.0037487261910541204
,38.9886785271522,,,,,,16000.0,,,,,,,,0.003991885567949
,43.24552591184071,,,,,,16000.0,,,,,,,,0.00431299503951671
